T,0.022608636,0.011619662,-4929.6,359.8,2.8113,41.32,,
T,0.022822236,0.011618790,-4929.6,359.8,2.8349,23.62,,
T,0.023089250,0.011670871,-4929.6,11.0,2.8650,30.09,,
T,0.023302883,0.011723169,-4929.6,13.8,2.8894,24.33,,
T,0.023516536,0.011722314,-4929.6,359.8,2.9130,23.62,,
T,0.023783631,0.011774405,-4929.6,11.0,2.9431,30.10,,
T,0.023943904,0.011773764,-4929.6,359.8,2.9608,17.72,,
T,0.024264474,0.011878820,-4929.6,18.1,2.9981,37.33,,
T,0.024531654,0.011930930,-4929.6,11.0,3.0282,30.11,,
T,0.024798864,0.011983046,-4929.6,11.0,3.0583,30.11,,
T,0.025066108,0.011981990,-4929.6,359.8,3.0879,29.55,,
T,0.025279925,0.011981147,-4929.6,359.8,3.1115,23.64,,
T,0.025547225,0.011980089,-4929.6,359.8,3.1411,29.56,,
T,0.025761082,0.012032431,-4929.5,13.8,3.1654,24.35,,
T,0.025921491,0.012031799,-4929.5,359.8,3.1832,17.74,,
T,0.026188863,0.012030745,-4929.5,359.8,3.2128,29.56,,
T,0.026456266,0.012029692,-4929.5,359.8,3.2423,29.57,,
T,0.026670213,0.012028848,-4929.5,359.8,3.2660,23.66,,
T,0.026884180,0.012028006,-4929.5,359.8,3.2896,23.66,,
T,0.027098162,0.012027161,-4929.5,359.8,3.3133,23.66,,
T,0.027419174,0.012025896,-4929.5,359.8,3.3488,35.50,,
T,0.027686719,0.012024843,-4929.6,359.8,3.3784,29.58,,
T,0.027900780,0.012024000,-4929.6,359.8,3.4020,23.67,,
T,0.028168378,0.012076158,-4929.5,11.0,3.4322,30.15,,
T,0.028382474,0.012128534,-4929.5,13.7,3.4566,24.38,,
T,0.028650130,0.012127486,-4929.5,359.8,3.4862,29.60,,
T,0.028864276,0.012179868,-4929.5,13.7,3.5106,24.39,,
T,0.029078445,0.012179031,-4929.5,359.8,3.5342,23.68,,
T,0.029292626,0.012231421,-4929.5,13.7,3.5586,24.39,,
T,0.029506826,0.012283815,-4929.5,13.7,3.5830,24.39,,
T,0.029721049,0.012282984,-4929.5,359.8,3.6067,23.69,,
T,0.029935293,0.012335386,-4929.4,13.7,3.6311,24.40,,
T,0.030203129,0.012334349,-4929.5,359.8,3.6607,29.62,,
T,0.030524572,0.012333104,-4929.5,359.8,3.6963,35.54,,
T,0.030792472,0.012332066,-4929.5,359.8,3.7259,29.62,,
T,0.031060405,0.012331029,-4929.6,359.8,3.7555,29.63,,
T,0.031381969,0.012329785,-4929.6,359.8,3.7911,35.56,,
T,0.031596369,0.012328955,-4929.7,359.8,3.8148,23.71,,
T,0.031864393,0.012327916,-4929.7,359.8,3.8444,29.64,,
T,0.032186067,0.012326671,-4929.7,359.8,3.8800,35.57,,
T,0.032454160,0.012325635,-4929.8,359.8,3.9096,29.64,,
T,0.032722287,0.012324595,-4929.8,359.8,3.9393,29.65,,
T,0.032990440,0.012323556,-4929.9,359.8,3.9689,29.65,,
T,0.033205006,0.012322716,-4929.9,359.8,3.9927,23.73,,
T,0.033473235,0.012321668,-4929.9,359.8,4.0223,29.66,,
T,0.033687844,0.012320828,-4930.0,359.8,4.0461,23.73,,
T,0.033902470,0.012319990,-4930.0,359.8,4.0698,23.73,,
T,0.034117108,0.012425714,-4929.9,26.2,4.0963,26.49,,
T,0.034278097,0.012531656,-4929.9,33.3,4.1176,21.35,,
T,0.034492764,0.012690684,-4929.8,36.5,4.1472,29.61,,
T,0.034707445,0.012903017,-4929.6,44.7,4.1807,33.50,,
T,0.034922156,0.013062077,-4929.5,36.5,4.2104,29.62,,
T,0.035136888,0.013167858,-4929.4,26.2,4.2369,26.50,,
T,0.035297943,0.013273851,-4929.3,33.3,4.2582,21.36,,
T,0.035459014,0.013379849,-4929.3,33.3,4.2796,21.36,,
T,0.035620095,0.013539150,-4929.1,44.7,4.3047,25.13,,
T,0.035781183,0.013698466,-4929.0,44.7,4.3299,25.14,,
T,0.035995990,0.013857600,-4928.8,36.5,4.3595,29.63,,
T,0.036157101,0.014016939,-4928.6,44.7,4.3846,25.14,,
T,0.036264513,0.014176478,-4928.4,56.0,4.4060,21.37,,
T,0.036425640,0.014389145,-4928.1,52.9,4.4356,29.63,,
T,0.036533060,0.014548701,-4927.9,56.0,4.4570,21.37,,
T,0.036694198,0.014868015,-4927.5,63.2,4.4968,39.76,,
T,0.036855347,0.015187350,-4927.1,63.2,4.5365,39.76,,
T,0.036909053,0.015400428,-4926.8,75.9,4.5610,24.45,,
T,0.037016485,0.015666652,-4926.4,68.0,4.5929,31.93,,
T,0.037070196,0.015879743,-4926.2,75.9,4.6173,24.45,,
T,0.037123913,0.016039519,-4925.9,71.4,4.6361,18.75,,
T,0.037177623,0.016305933,-4925.6,78.6,4.6663,30.25,,
T,0.037285070,0.016572193,-4925.2,68.0,4.6983,31.93,,
T,0.037338788,0.016785305,-4924.8,75.9,4.7227,24.46,,
T,0.037338771,0.016998576,-4924.5,90.0,4.7465,23.74,,
T,0.037338748,0.017211846,-4924.1,90.0,4.7702,23.74,,
T,0.037392460,0.017478284,-4923.7,78.6,4.8005,30.25,,
T,0.037392442,0.017691558,-4923.3,90.0,4.8242,23.74,,
T,0.037392419,0.017904831,-4923.0,90.0,4.8479,23.74,,
T,0.037392399,0.018118103,-4922.6,90.0,4.8717,23.74,,
T,0.037392382,0.018278059,-4922.4,90.0,4.8895,17.81,,
T,0.037284882,0.018544923,-4921.9,111.9,4.9215,32.00,,
T,0.037231122,0.018758325,-4921.5,104.1,4.9460,24.49,,
T,0.037177368,0.018971721,-4921.2,104.1,4.9705,24.49,,
T,0.037069882,0.019185243,-4920.8,116.7,4.9970,26.57,,
T,0.037016128,0.019398627,-4920.4,104.1,5.0215,24.49,,
T,0.036854911,0.019718879,-4919.8,116.7,5.0614,39.86,,
T,0.036801167,0.019878935,-4919.5,108.6,5.0802,18.78,,
T,0.036693705,0.020039107,-4919.1,123.9,5.1016,21.43,,
T,0.036478797,0.020306122,-4918.5,128.8,5.1397,38.06,,
T,0.036317637,0.020413083,-4918.3,146.4,5.1611,21.43,,
T,0.036102775,0.020573453,-4918.0,143.3,5.1908,29.72,,
T,0.035887939,0.020680508,-4917.7,153.5,5.2174,26.58,,
T,0.035673121,0.020787553,-4917.4,153.5,5.2440,26.57,,
T,0.035458329,0.020841293,-4917.3,166.0,5.2684,24.49,,
T,0.035243557,0.020895029,-4917.2,166.0,5.2929,24.49,,
T,0.035028799,0.021002048,-4916.9,153.5,5.3195,26.57,,
T,0.034814064,0.021055771,-4916.8,166.0,5.3440,24.49,,
T,0.034599350,0.021162773,-4916.6,153.5,5.3706,26.56,,
T,0.034384654,0.021269766,-4916.3,153.5,5.3971,26.56,,
T,0.034169977,0.021376748,-4916.1,153.5,5.4237,26.56,,
T,0.034008986,0.021430339,-4916.0,161.6,5.4424,18.77,,
T,0.033794349,0.021484030,-4915.8,166.0,5.4669,24.47,,
T,0.033579730,0.021537716,-4915.7,166.0,5.4914,24.47,,
T,0.033365138,0.021538126,-4915.7,179.9,5.5151,23.73,,
T,0.033150567,0.021538535,-4915.6,179.9,5.5388,23.73,,
T,0.032936016,0.021538946,-4915.6,179.9,5.5626,23.72,,
T,0.032667872,0.021539453,-4915.6,179.9,5.5922,29.65,,
T,0.032453382,0.021539859,-4915.6,179.9,5.6159,23.72,,
T,0.032131677,0.021540467,-4915.6,179.9,5.6515,35.57,,
T,0.031863630,0.021540974,-4915.6,179.9,5.6811,29.64,,
T,0.031595612,0.021488230,-4915.7,191.1,5.7114,30.21,,
T,0.031381223,0.021435390,-4915.8,193.8,5.7358,24.42,,
T,0.031166854,0.021382555,-4916.0,193.8,5.7602,24.42,,
T,0.030898918,0.021329829,-4916.1,191.1,5.7904,30.20,,
T,0.030631012,0.021277108,-4916.2,191.1,5.8206,30.20,,
T,0.030363142,0.021224394,-4916.3,191.1,5.8508,30.20,,
T,0.030148870,0.021118346,-4916.5,206.3,5.8773,26.47,,
T,0.029934613,0.021012308,-4916.8,206.3,5.9037,26.47,,
T,0.029720377,0.020959510,-4917.0,193.8,5.9282,24.41,,
T,0.029506163,0.020906715,-4917.1,193.8,5.9526,24.40,,
T,0.029238415,0.020854034,-4917.3,191.1,5.9827,30.18,,
T,0.029024242,0.020801250,-4917.5,193.8,6.0071,24.40,,
T,0.028756554,0.020748582,-4917.7,191.1,6.0373,30.17,,
T,0.028542426,0.020695807,-4917.8,193.8,6.0617,24.39,,
T,0.028328319,0.020643038,-4918.0,193.8,6.0861,24.39,,
T,0.028007187,0.020590499,-4918.2,189.3,6.1221,35.99,,
T,0.027739617,0.020537854,-4918.4,191.1,6.1522,30.16,,
T,0.027579083,0.020538192,-4918.4,179.9,6.1700,17.75,,
T,0.027311558,0.020538756,-4918.6,179.9,6.1996,29.58,,
T,0.027044058,0.020539321,-4918.7,179.9,6.2292,29.58,,
T,0.026776598,0.020486689,-4919.0,191.1,6.2593,30.15,,
T,0.026562648,0.020487142,-4919.1,179.9,6.2830,23.66,,
T,0.026348718,0.020487596,-4919.2,179.9,6.3066,23.66,,
T,0.026134808,0.020488050,-4919.4,179.9,6.3303,23.65,,
T,0.025920920,0.020435317,-4919.6,193.8,6.3546,24.37,,
T,0.025707051,0.020382591,-4919.9,193.8,6.3790,24.37,,
T,0.025493199,0.020383050,-4920.0,179.9,6.4027,23.65,,
T,0.025279370,0.020330329,-4920.2,193.8,6.4270,24.36,,
T,0.025065558,0.020330790,-4920.3,179.9,6.4507,23.64,,
T,0.024851764,0.020331250,-4920.5,179.9,6.4743,23.64,,
T,0.024637995,0.020278539,-4920.7,193.9,6.4987,24.35,,
T,0.024477677,0.020278887,-4920.9,179.9,6.5164,17.73,,
T,0.024210513,0.020226299,-4921.3,191.1,6.5465,30.12,,
T,0.023996800,0.020173601,-4921.6,193.9,6.5708,24.35,,
T,0.023729689,0.020121025,-4922.0,191.1,6.6010,30.11,,
T,0.023516019,0.020068337,-4922.3,193.9,6.6253,24.34,,
T,0.023302376,0.019962498,-4922.8,206.4,6.6517,26.40,,
T,0.023035347,0.019856789,-4923.2,201.6,6.6835,31.79,,
T,0.022821744,0.019804121,-4923.6,193.9,6.7078,24.34,,
T,0.022554773,0.019645285,-4924.2,210.8,6.7422,34.41,,
T,0.022341214,0.019592631,-4924.5,193.8,6.7666,24.33,,
T,0.022127678,0.019486841,-4924.9,206.4,6.7929,26.39,,
T,0.021967536,0.019434074,-4925.2,198.2,6.8116,18.66,,
T,0.021700674,0.019275282,-4926.0,210.8,6.8460,34.40,,
T,0.021433840,0.019222776,-4926.5,191.1,6.8761,30.08,,
T,0.021220395,0.019063886,-4926.9,216.7,6.9056,29.49,,
T,0.021006973,0.018905011,-4927.3,216.7,6.9351,29.49,,
T,0.020793571,0.018746149,-4927.7,216.7,6.9645,29.49,,
T,0.020580184,0.018640426,-4928.0,206.4,6.9909,26.37,,
T,0.020313480,0.018481726,-4928.4,210.8,7.0253,34.38,,
T,0.020153468,0.018429011,-4928.6,198.2,7.0439,18.64,,
T,0.019940139,0.018323317,-4928.9,206.4,7.0703,26.36,,
T,0.019673504,0.018217771,-4929.2,201.6,7.1020,31.74,,
T,0.019406895,0.018165348,-4929.5,191.1,7.1321,30.05,,
T,0.019140322,0.018059824,-4929.9,201.6,7.1638,31.73,,
T,0.018927084,0.017954170,-4930.2,206.4,7.1902,26.35,,
T,0.018767165,0.017954594,-4930.5,179.8,7.2078,17.68,,
T,0.018500660,0.017902196,-4930.9,191.1,7.2379,30.04,,
T,0.018234186,0.017849806,-4931.4,191.1,7.2679,30.04,,
T,0.017967738,0.017850516,-4931.8,179.8,7.2974,29.46,,
T,0.017807885,0.017850942,-4932.1,179.8,7.3151,17.68,,
T,0.017594767,0.017798419,-4932.4,193.8,7.3393,24.28,,
T,0.017328393,0.017799133,-4932.8,179.8,7.3688,29.45,,
T,0.017115316,0.017799703,-4933.1,179.8,7.3924,23.56,,
T,0.016848998,0.017747334,-4933.5,191.1,7.4224,30.02,,
T,0.016582708,0.017748050,-4933.9,179.8,7.4518,29.44,,
T,0.016369700,0.017748623,-4934.4,179.8,7.4754,23.55,,
T,0.016156709,0.017749197,-4934.9,179.8,7.4989,23.55,,
T,0.015943737,0.017749770,-4935.4,179.8,7.5225,23.55,,
T,0.015677550,0.017750486,-4936.0,179.8,7.5519,29.43,,
T,0.015411396,0.017751202,-4936.7,179.8,7.5813,29.43,,
T,0.015198492,0.017751774,-4937.2,179.8,7.6049,23.54,,
T,0.015038827,0.017805267,-4937.7,161.5,7.6235,18.63,,
T,0.014825952,0.017911959,-4938.5,153.4,7.6499,26.37,,
T,0.014613095,0.018071697,-4939.4,143.1,7.6794,29.50,,
T,0.014453465,0.018231282,-4940.2,135.0,7.7044,25.04,,
T,0.014293846,0.018390856,-4941.1,135.0,7.7295,25.04,,
T,0.014081038,0.018550555,-4942.1,143.1,7.7590,29.49,,
T,0.013868250,0.018763288,-4943.3,135.0,7.7923,33.38,,
T,0.013708670,0.018922825,-4944.3,135.0,7.8174,25.04,,
T,0.013495913,0.019135523,-4946.0,135.0,7.8507,33.38,,
T,0.013336357,0.019348077,-4946.8,126.9,7.8803,29.51,,
T,0.013176813,0.019613656,-4947.1,121.0,7.9147,34.43,,
T,0.013017278,0.019826178,-4947.4,126.9,7.9442,29.51,,
T,0.012910927,0.020038569,-4947.6,116.6,7.9706,26.41,,
T,0.012751415,0.020198029,-4948.0,135.0,7.9956,25.02,,
T,0.012591909,0.020410511,-4948.4,126.9,8.0251,29.51,,
T,0.012432416,0.020622978,-4948.8,126.9,8.0546,29.50,,
T,0.012272933,0.020835432,-4949.1,126.9,8.0841,29.50,,
T,0.012166618,0.020994736,-4949.3,123.7,8.1054,21.28,,
T,0.012113459,0.021206956,-4949.2,104.1,8.1298,24.34,,
T,0.012060299,0.021419171,-4949.0,104.1,8.1541,24.34,,
T,0.012007141,0.021631382,-4948.8,104.1,8.1784,24.34,,
T,0.011953985,0.021843587,-4948.7,104.1,8.2028,24.34,,
T,0.011900833,0.022055785,-4948.0,104.1,8.2271,24.34,,
T,0.011900830,0.022320910,-4946.2,90.0,8.2566,29.51,,
T,0.011794529,0.022533190,-4945.2,116.6,8.2830,26.39,,
T,0.011741387,0.022692345,-4944.3,108.5,8.3017,18.67,,
T,0.011688242,0.022904521,-4943.1,104.1,8.3260,24.34,,
T,0.011528816,0.023169879,-4941.8,121.0,8.3604,34.40,,
T,0.011422538,0.023329100,-4941.1,123.7,8.3817,21.27,,
T,0.011210000,0.023541487,-4940.5,135.0,8.4150,33.34,,
T,0.011050608,0.023700765,-4939.9,135.0,8.4400,25.00,,
T,0.010891228,0.023860031,-4939.5,135.0,8.4650,25.00,,
T,0.010731861,0.024019285,-4939.2,135.0,8.4900,25.00,,
T,0.010466275,0.024231675,-4938.9,141.4,8.5277,37.70,,
T,0.010253826,0.024443975,-4938.4,135.0,8.5611,33.32,,
T,0.010094502,0.024603187,-4937.9,135.0,8.5861,24.99,,
T,0.009882088,0.024762452,-4937.5,143.1,8.6155,29.43,,
T,0.009775888,0.024921579,-4936.2,123.7,8.6367,21.25,,
T,0.009563502,0.025027820,-4935.9,153.4,8.6630,26.29,,
T,0.009351137,0.025134051,-4935.7,153.4,8.6893,26.29,,
T,0.009085706,0.025187337,-4936.2,168.6,8.7193,29.94,,
T,0.008873384,0.025240560,-4936.6,165.9,8.7435,24.21,,
T,0.008661080,0.025293777,-4936.9,165.9,8.7677,24.21,,
T,0.008395728,0.025347047,-4937.2,168.6,8.7976,29.93,,
T,0.008077345,0.025347383,-4938.5,179.9,8.8328,35.20,,
T,0.007812058,0.025347665,-4939.6,179.9,8.8622,29.33,,
T,0.007599850,0.025400865,-4939.7,165.9,8.8864,24.20,,
T,0.007334619,0.025401143,-4940.7,179.9,8.9157,29.33,,
T,0.007122452,0.025454336,-4940.9,165.9,8.9399,24.20,,
T,0.006910308,0.025454555,-4941.6,179.9,8.9633,23.46,,
T,0.006645151,0.025560762,-4941.1,158.2,8.9950,31.61,,
T,0.006380026,0.025561031,-4942.1,179.9,9.0243,29.32,,
T,0.006167948,0.025614205,-4942.1,165.9,9.0485,24.19,,
T,0.005902875,0.025720386,-4941.5,158.2,9.0801,31.60,,
T,0.005637833,0.025773600,-4941.7,168.6,9.1100,29.90,,
T,0.005425821,0.025826756,-4941.4,165.9,9.1341,24.18,,
T,0.005266824,0.025879859,-4941.0,161.5,9.1527,18.55,,
T,0.005001852,0.025933057,-4940.8,168.6,9.1826,29.89,,
T,0.004789896,0.026039144,-4939.6,153.4,9.2088,26.24,,
T,0.004577962,0.026092280,-4939.2,165.9,9.2330,24.17,,
T,0.004366044,0.026198352,-4938.0,153.4,9.2592,26.24,,
T,0.004207117,0.026251429,-4937.6,161.5,9.2778,18.54,,
T,0.003995234,0.026357485,-4936.4,153.4,9.3040,26.24,,
T,0.003677445,0.026516551,-4934.7,153.4,9.3434,39.35,,
T,0.003465609,0.026675512,-4932.8,143.1,9.3727,29.36,,
T,0.003306744,0.026834420,-4931.0,135.0,9.3976,24.93,,
T,0.003200840,0.027046206,-4928.0,116.6,9.4240,26.32,,
T,0.003094938,0.027257983,-4925.2,116.6,9.4503,26.32,,
T,0.002989044,0.027522675,-4921.9,111.8,9.4820,31.71,,
T,0.002830212,0.027734461,-4920.4,126.9,9.5114,29.40,,
T,0.002724327,0.027946206,-4918.7,116.6,9.5377,26.32,,
T,0.002618449,0.028105020,-4917.5,123.7,9.5589,21.20,,
T,0.002459641,0.028369688,-4915.7,121.0,9.5932,34.30,,
T,0.002406707,0.028528464,-4914.5,108.4,9.6118,18.62,,
T,0.002353773,0.028793071,-4912.4,101.3,9.6419,30.03,,
T,0.002300842,0.029057672,-4910.2,101.3,9.6719,30.03,,
T,0.002247911,0.029269351,-4908.6,104.0,9.6962,24.28,,
T,0.002194981,0.029481025,-4907.0,104.0,9.7205,24.28,,
T,0.002089129,0.029851444,-4904.3,105.9,9.7633,42.86,,
T,0.002036199,0.030116018,-4902.1,101.3,9.7934,30.03,,
T,0.001983275,0.030327673,-4901.1,104.0,9.8176,24.28,,
T,0.001930351,0.030539323,-4900.3,104.0,9.8419,24.28,,
T,0.001877432,0.030750968,-4899.5,104.0,9.8662,24.28,,
T,0.001824510,0.030962608,-4898.8,104.0,9.8905,24.28,,
T,0.001718672,0.031174235,-4898.3,116.6,9.9168,26.30,,
T,0.001665753,0.031385863,-4897.5,104.0,9.9410,24.27,,
T,0.001559927,0.031650380,-4896.9,111.8,9.9727,31.69,,
T,0.001454102,0.031914886,-4896.1,111.8,10.0044,31.68,,
T,0.001454099,0.032073607,-4895.4,90.0,10.0221,17.67,,
T,0.001401186,0.032285213,-4894.7,104.0,10.0463,24.27,,
T,0.001295364,0.032655501,-4893.5,105.9,10.0892,42.85,,
T,0.001189548,0.033131585,-4892.3,102.5,10.1435,54.27,,
T,0.001189548,0.033343202,-4891.9,90.0,10.1670,23.56,,
T,0.001136646,0.033554784,-4891.7,104.0,10.1913,24.27,,
T,0.001136644,0.033766398,-4891.2,90.0,10.2149,23.56,,
T,0.001136644,0.033978014,-4890.7,90.0,10.2384,23.56,,
T,0.001083743,0.034189586,-4890.6,104.0,10.2627,24.27,,
T,0.000977937,0.034401107,-4890.6,116.6,10.2890,26.29,,
T,0.000977934,0.034718519,-4889.9,90.0,10.3243,35.33,,
T,0.000872139,0.034930027,-4890.0,116.6,10.3506,26.29,,
T,0.000872136,0.035088730,-4889.7,90.0,10.3683,17.67,,
T,0.000872137,0.035353234,-4889.1,90.0,10.3977,29.44,,
T,0.000872137,0.035564839,-4888.7,90.0,10.4213,23.56,,
T,0.000872136,0.035776444,-4888.3,90.0,10.4448,23.56,,
T,0.000872136,0.035935147,-4888.1,90.0,10.4625,17.67,,
T,0.000872134,0.036199654,-4887.8,90.0,10.4919,29.44,,
T,0.000872134,0.036411258,-4887.5,90.0,10.5155,23.56,,
T,0.000872136,0.036622864,-4887.3,90.0,10.5390,23.56,,
T,0.000872132,0.036834468,-4887.1,90.0,10.5626,23.56,,
