day,month,year,hour,minute,second,curLat,curLon,wpLat,wpLon,heading
18,4,2015,9,55,23,59.128117,10.274047,59.127670,10.273144,226.206741
18,4,2015,9,55,24,59.128117,10.273992,59.127670,10.273144,224.417801
18,4,2015,9,55,25,59.128101,10.273932,59.127670,10.273144,223.189011
18,4,2015,9,55,26,59.128082,10.273869,59.127670,10.273144,222.226807
18,4,2015,9,55,27,59.128052,10.273817,59.127670,10.273144,222.068069
18,4,2015,9,55,28,59.128017,10.273775,59.127670,10.273144,222.904922
18,4,2015,9,55,29,59.127979,10.273733,59.127670,10.273144,224.523315
18,4,2015,9,55,30,59.127930,10.273688,59.127586,10.272627,237.906952
18,4,2015,9,55,31,59.127888,10.273633,59.127586,10.272627,239.807800
18,4,2015,9,55,32,59.127853,10.273577,59.127586,10.272627,241.352402
18,4,2015,9,55,33,59.127815,10.273514,59.127586,10.272627,243.656631
18,4,2015,9,55,34,59.127781,10.273443,59.127586,10.272627,245.457428
18,4,2015,9,55,35,59.127758,10.273368,59.127586,10.272627,245.818298
18,4,2015,9,55,36,59.127724,10.273292,59.127918,10.272449,293.838287
18,4,2015,9,55,37,59.127701,10.273213,59.127918,10.272449,299.109924
18,4,2015,9,55,38,59.127686,10.273130,59.128174,10.272509,327.035645
18,4,2015,9,55,39,59.127659,10.273044,59.128174,10.272509,332.152100
18,4,2015,9,55,40,59.127636,10.272960,59.128174,10.272509,336.796082
18,4,2015,9,55,41,59.127621,10.272880,59.128174,10.272509,341.034058
18,4,2015,9,55,42,59.127613,10.272803,59.128174,10.272509,344.898071
18,4,2015,9,55,43,59.127613,10.272725,59.128174,10.272509,348.806091
18,4,2015,9,55,44,59.127636,10.272655,59.128174,10.272509,352.050262
18,4,2015,9,55,45,59.127659,10.272603,59.128174,10.272509,354.696198
18,4,2015,9,55,46,59.127693,10.272569,59.128174,10.272509,356.381622
18,4,2015,9,55,47,59.127735,10.272545,59.128174,10.272509,357.626770
18,4,2015,9,55,48,59.127773,10.272522,59.128361,10.272681,7.939606
18,4,2015,9,55,49,59.127808,10.272503,59.128361,10.272681,9.397034
18,4,2015,9,55,50,59.127846,10.272490,59.128361,10.272681,10.891663
18,4,2015,9,55,51,59.127895,10.272482,59.128361,10.272681,12.446503
18,4,2015,9,55,52,59.127937,10.272480,59.128361,10.272681,13.720032
18,4,2015,9,55,53,59.127979,10.272485,59.128635,10.272285,351.114380
18,4,2015,9,55,54,59.128017,10.272493,59.128635,10.272285,350.135590
18,4,2015,9,55,55,59.128059,10.272509,59.128635,10.272285,348.687164
18,4,2015,9,55,56,59.128101,10.272527,59.128635,10.272285,346.899872
18,4,2015,9,55,57,59.128139,10.272549,59.128635,10.272285,344.609741
18,4,2015,9,55,58,59.128174,10.272573,59.128635,10.272285,342.070129
18,4,2015,9,55,59,59.128212,10.272605,59.128635,10.272285,338.796875
18,4,2015,9,56,0,59.128254,10.272636,59.128635,10.272285,334.792023
18,4,2015,9,56,1,59.128288,10.272668,59.128899,10.271863,326.097839
18,4,2015,9,56,2,59.128319,10.272692,59.128899,10.271863,323.770325
18,4,2015,9,56,3,59.128361,10.272694,59.128899,10.271863,321.692841
18,4,2015,9,56,4,59.128403,10.272683,59.128899,10.271863,319.824249
18,4,2015,9,56,5,59.128433,10.272656,59.128899,10.271863,318.743256
18,4,2015,9,56,6,59.128468,10.272623,59.128899,10.271863,317.788910
18,4,2015,9,56,7,59.128490,10.272587,59.128899,10.271863,317.808105
18,4,2015,9,56,8,59.128525,10.272549,59.128899,10.271863,316.845032
18,4,2015,9,56,9,59.128548,10.272509,59.128899,10.271863,316.963562
18,4,2015,9,56,10,59.128578,10.272470,59.128899,10.271863,315.824493
18,4,2015,9,56,11,59.128605,10.272430,59.129120,10.271460,315.803833
18,4,2015,9,56,12,59.128628,10.272388,59.129120,10.271460,315.896332
18,4,2015,9,56,13,59.128662,10.272346,59.129120,10.271460,315.154724
18,4,2015,9,56,14,59.128685,10.272305,59.129120,10.271460,314.775177
18,4,2015,9,56,15,59.128719,10.272260,59.129120,10.271460,313.982697
18,4,2015,9,56,16,59.128742,10.272213,59.129120,10.271460,314.194031
18,4,2015,9,56,17,59.128777,10.272161,59.129120,10.271460,313.482483
18,4,2015,9,56,18,59.128807,10.272107,59.129120,10.271460,313.415985
18,4,2015,9,56,19,59.128841,10.272052,59.129120,10.271460,312.648376
18,4,2015,9,56,20,59.128883,10.271995,59.129395,10.271015,315.143799
18,4,2015,9,56,21,59.128906,10.271936,59.129395,10.271015,315.733917
18,4,2015,9,56,22,59.128937,10.271880,59.129395,10.271015,315.852570
18,4,2015,9,56,23,59.128971,10.271822,59.129395,10.271015,315.649658
18,4,2015,9,56,24,59.129002,10.271762,59.129395,10.271015,315.445648
18,4,2015,9,56,25,59.129036,10.271707,59.129395,10.271015,315.026886
18,4,2015,9,56,26,59.129059,10.271646,59.129395,10.271015,315.913666
18,4,2015,9,56,27,59.129093,10.271586,59.129395,10.271015,315.677185
18,4,2015,9,56,28,59.129124,10.271526,59.129719,10.270597,321.242004
18,4,2015,9,56,29,59.129158,10.271466,59.129719,10.270597,321.444611
18,4,2015,9,56,30,59.129189,10.271410,59.129719,10.270597,321.917084
18,4,2015,9,56,31,59.129223,10.271352,59.129719,10.270597,322.133209
18,4,2015,9,56,32,59.129253,10.271295,59.129719,10.270597,322.348816
18,4,2015,9,56,33,59.129295,10.271236,59.129719,10.270597,322.193970
18,4,2015,9,56,34,59.129330,10.271180,59.129719,10.270597,322.416626
18,4,2015,9,56,35,59.129360,10.271122,59.129719,10.270597,323.297699
18,4,2015,9,56,36,59.129402,10.271067,59.129719,10.270597,322.466797
18,4,2015,9,56,37,59.129436,10.271013,59.130024,10.270383,331.172546
18,4,2015,9,56,38,59.129475,10.270955,59.130024,10.270383,332.053589
18,4,2015,9,56,39,59.129517,10.270900,59.130024,10.270383,332.644470
18,4,2015,9,56,40,59.129559,10.270848,59.130024,10.270383,333.133942
18,4,2015,9,56,41,59.129597,10.270802,59.130024,10.270383,333.488220
18,4,2015,9,56,42,59.129639,10.270757,59.130024,10.270383,333.764221
18,4,2015,9,56,43,59.129669,10.270720,59.130352,10.270185,338.156708
18,4,2015,9,56,44,59.129711,10.270683,59.130352,10.270185,338.308411
18,4,2015,9,56,45,59.129753,10.270650,59.130352,10.270185,338.372894
18,4,2015,9,56,46,59.129791,10.270618,59.130352,10.270185,338.369354
18,4,2015,9,56,47,59.129833,10.270587,59.130352,10.270185,338.365295
18,4,2015,9,56,48,59.129875,10.270558,59.130352,10.270185,338.224579
18,4,2015,9,56,49,59.129925,10.270530,59.130352,10.270185,337.693359
18,4,2015,9,56,50,59.129963,10.270498,59.130352,10.270185,337.617188
18,4,2015,9,56,51,59.130005,10.270470,59.130646,10.269927,336.542267
18,4,2015,9,56,52,59.130047,10.270443,59.130646,10.269927,336.240875
18,4,2015,9,56,53,59.130093,10.270415,59.130646,10.269927,335.633972
18,4,2015,9,56,54,59.130135,10.270389,59.130646,10.269927,335.173401
18,4,2015,9,56,55,59.130165,10.270363,59.130646,10.269927,335.264984
18,4,2015,9,56,56,59.130207,10.270338,59.130646,10.269927,334.610962
18,4,2015,9,56,57,59.130241,10.270315,59.130646,10.269927,334.063629
18,4,2015,9,56,58,59.130280,10.270295,59.130646,10.269927,332.892365
18,4,2015,9,56,59,59.130314,10.270273,59.130932,10.269392,323.970612
18,4,2015,9,57,0,59.130348,10.270268,59.130932,10.269392,322.552063
18,4,2015,9,57,1,59.130386,10.270285,59.130932,10.269392,320.018250
18,4,2015,9,57,2,59.130413,10.270331,59.130932,10.269392,317.104736
18,4,2015,9,57,3,59.130428,10.270402,59.130932,10.269392,314.284821
18,4,2015,9,57,4,59.130436,10.270498,59.130932,10.269392,311.291901
18,4,2015,9,57,5,59.130428,10.270595,59.130932,10.269392,309.314148
18,4,2015,9,57,6,59.130417,10.270687,59.130932,10.269392,307.995544
18,4,2015,9,57,7,59.130417,10.270780,59.130932,10.269392,306.084412
18,4,2015,9,57,8,59.130413,10.270872,59.130932,10.269392,304.348907
18,4,2015,9,57,11,59.130394,10.271135,59.130352,10.270185,265.191467
18,4,2015,9,57,12,59.130386,10.271227,59.130352,10.270185,266.341156
18,4,2015,9,57,13,59.130386,10.271318,59.130352,10.270185,266.638306
18,4,2015,9,57,14,59.130379,10.271407,59.130352,10.270185,267.504974
18,4,2015,9,57,15,59.130371,10.271490,59.130352,10.270185,268.831421
18,4,2015,9,57,16,59.130363,10.271568,59.130352,10.270185,269.448822
18,4,2015,9,57,17,59.130352,10.271650,59.130352,10.270185,270.000610
18,4,2015,9,57,18,59.130352,10.271729,59.130352,10.270185,270.000671
18,4,2015,9,57,19,59.130348,10.271809,59.130352,10.270185,270.470642
18,4,2015,9,57,20,59.130337,10.271892,59.130352,10.270185,271.341858
18,4,2015,9,57,21,59.130337,10.271974,59.130352,10.270185,271.280426
18,4,2015,9,57,24,59.130314,10.272222,59.130024,10.270383,253.083130
18,4,2015,9,57,28,59.130280,10.272545,59.130276,10.272655,96.839203
18,4,2015,9,57,32,59.130241,10.272863,59.130276,10.272655,287.787384
18,4,2015,9,57,33,59.130230,10.272940,59.131020,10.272667,349.881439
18,4,2015,9,57,34,59.130222,10.273015,59.131020,10.272667,347.288177
18,4,2015,9,57,35,59.130215,10.273088,59.131020,10.272667,344.848236
18,4,2015,9,57,36,59.130207,10.273167,59.131020,10.272667,342.500824
18,4,2015,9,57,37,59.130199,10.273240,59.131020,10.272667,340.271210
18,4,2015,9,57,38,59.130199,10.273315,59.131020,10.272667,337.893768
18,4,2015,9,57,39,59.130207,10.273392,59.131020,10.272667,335.412872
18,4,2015,9,57,40,59.130215,10.273458,59.131020,10.272667,333.062988
18,4,2015,9,57,41,59.130241,10.273519,59.131020,10.272667,330.687683
18,4,2015,9,57,42,59.130264,10.273568,59.131020,10.272667,328.379822
18,4,2015,9,57,43,59.130295,10.273600,59.131020,10.272667,326.522980
18,4,2015,9,57,44,59.130337,10.273615,59.131020,10.272667,324.553314
18,4,2015,9,57,45,59.130371,10.273613,59.131020,10.272667,323.203217
18,4,2015,9,57,46,59.130413,10.273597,59.131020,10.272667,321.562347
18,4,2015,9,57,47,59.130436,10.273563,59.131020,10.272667,321.612091
18,4,2015,9,57,48,59.130466,10.273521,59.131020,10.272667,321.600616
18,4,2015,9,57,49,59.130493,10.273472,59.131020,10.272667,321.852600
18,4,2015,9,57,50,59.130516,10.273420,59.131165,10.272240,316.965149
18,4,2015,9,57,51,59.130550,10.273365,59.131165,10.272240,316.795715
18,4,2015,9,57,52,59.130573,10.273310,59.131165,10.272240,317.272125
18,4,2015,9,57,53,59.130608,10.273255,59.131165,10.272240,317.078979
18,4,2015,9,57,54,59.130638,10.273200,59.131165,10.272240,316.862213
18,4,2015,9,57,55,59.130672,10.273149,59.131165,10.272240,316.536438
18,4,2015,9,57,56,59.130703,10.273102,59.131165,10.272240,316.419617
18,4,2015,9,57,57,59.130737,10.273057,59.131313,10.271775,311.107910
18,4,2015,9,57,58,59.130768,10.273011,59.131313,10.271775,310.763306
18,4,2015,9,57,59,59.130802,10.272968,59.131313,10.271775,309.554871
18,4,2015,9,58,0,59.130833,10.272926,59.131313,10.271775,308.997101
18,4,2015,9,58,1,59.130875,10.272886,59.131313,10.271775,307.489716
18,4,2015,9,58,2,59.130905,10.272845,59.131313,10.271775,306.286285
18,4,2015,9,58,3,59.130939,10.272807,59.131313,10.271775,304.877136
18,4,2015,9,58,4,59.130970,10.272767,59.131458,10.271390,304.838440
18,4,2015,9,58,5,59.131012,10.272725,59.131458,10.271390,303.345001
18,4,2015,9,58,6,59.131039,10.272678,59.131458,10.271390,302.628510
18,4,2015,9,58,7,59.131069,10.272629,59.131458,10.271390,301.488708
18,4,2015,9,58,8,59.131104,10.272576,59.131458,10.271390,300.255981
18,4,2015,9,58,9,59.131126,10.272522,59.131458,10.271390,299.950500
18,4,2015,9,58,10,59.131142,10.272458,59.131634,10.271057,304.393951
18,4,2015,9,58,11,59.131161,10.272388,59.131634,10.271057,304.610352
18,4,2015,9,58,12,59.131176,10.272310,59.131634,10.271057,305.456238
18,4,2015,9,58,13,59.131184,10.272223,59.131634,10.271057,306.993622
18,4,2015,9,58,14,59.131191,10.272140,59.131634,10.271057,308.657654
18,4,2015,9,58,15,59.131207,10.272057,59.131634,10.271057,309.566101
18,4,2015,9,58,16,59.131226,10.271981,59.131779,10.270752,310.901154
18,4,2015,9,58,17,59.131248,10.271914,59.131779,10.270752,311.417908
18,4,2015,9,58,18,59.131264,10.271849,59.131779,10.270752,312.304688
18,4,2015,9,58,19,59.131290,10.271789,59.131779,10.270752,312.362579
18,4,2015,9,58,20,59.131321,10.271729,59.131779,10.270752,312.402557
18,4,2015,9,58,21,59.131348,10.271670,59.131779,10.270752,312.394653
18,4,2015,9,58,22,59.131378,10.271613,59.131931,10.270416,312.014648
18,4,2015,9,58,23,59.131405,10.271555,59.131931,10.270416,311.988251
18,4,2015,9,58,24,59.131435,10.271499,59.131931,10.270416,311.914032
18,4,2015,9,58,25,59.131458,10.271440,59.131931,10.270416,311.902618
18,4,2015,9,58,26,59.131493,10.271383,59.131931,10.270416,311.373322
18,4,2015,9,58,27,59.131519,10.271323,59.131962,10.270050,303.794861
18,4,2015,9,58,28,59.131550,10.271263,59.131962,10.270050,303.360474
18,4,2015,9,58,29,59.131584,10.271203,59.131962,10.270050,302.426331
18,4,2015,9,58,30,59.131607,10.271143,59.131962,10.270050,302.352600
18,4,2015,9,58,31,59.131641,10.271078,59.131756,10.269647,278.987976
18,4,2015,9,58,32,59.131664,10.271013,59.131756,10.269647,277.220886
18,4,2015,9,58,33,59.131695,10.270947,59.131756,10.269647,275.268494
18,4,2015,9,58,34,59.131729,10.270885,59.131557,10.269397,257.401184
18,4,2015,9,58,35,59.131752,10.270825,59.131557,10.269397,254.875946
18,4,2015,9,58,36,59.131786,10.270770,59.131557,10.269397,251.753601
18,4,2015,9,58,37,59.131809,10.270715,59.131557,10.269397,249.512115
18,4,2015,9,58,38,59.131844,10.270660,59.131557,10.269397,246.131592
18,4,2015,9,58,39,59.131866,10.270605,59.131557,10.269397,243.624832
18,4,2015,9,58,40,59.131893,10.270558,59.131557,10.269397,240.673676
18,4,2015,9,58,41,59.131916,10.270509,59.131557,10.269397,237.596405
18,4,2015,9,58,42,59.131943,10.270452,59.131557,10.269397,234.259552
18,4,2015,9,58,43,59.131958,10.270387,59.131340,10.269129,226.071915
18,4,2015,9,58,44,59.131966,10.270313,59.131340,10.269129,224.035812
18,4,2015,9,58,45,59.131966,10.270244,59.131340,10.269129,222.315689
18,4,2015,9,58,46,59.131958,10.270172,59.131340,10.269129,220.736130
18,4,2015,9,58,47,59.131943,10.270106,59.131340,10.269129,219.526016
18,4,2015,9,58,48,59.131916,10.270041,59.131340,10.269129,218.889084
18,4,2015,9,58,49,59.131893,10.269981,59.131340,10.269129,218.343643
18,4,2015,9,58,50,59.131866,10.269918,59.131340,10.269129,217.612244
18,4,2015,9,58,53,59.131794,10.269730,59.131756,10.269647,226.035645
18,4,2015,9,58,57,59.131680,10.269522,59.131756,10.269647,40.598297
18,4,2015,9,59,1,59.131535,10.269363,59.131104,10.268907,208.574249
18,4,2015,9,59,2,59.131500,10.269328,59.131104,10.268907,208.596725
18,4,2015,9,59,3,59.131458,10.269295,59.131104,10.268907,209.246384
18,4,2015,9,59,4,59.131428,10.269261,59.131283,10.268395,252.104126
18,4,2015,9,59,5,59.131393,10.269225,59.131283,10.268395,255.605316
18,4,2015,9,59,6,59.131363,10.269185,59.131485,10.267821,279.424652
18,4,2015,9,59,7,59.131329,10.269147,59.131485,10.267821,282.464050
18,4,2015,9,59,8,59.131298,10.269110,59.131485,10.267821,285.589050
18,4,2015,9,59,9,59.131264,10.269075,59.131485,10.267821,288.772827
18,4,2015,9,59,10,59.131233,10.269042,59.131485,10.267821,291.445923
18,4,2015,9,59,11,59.131207,10.269010,59.131485,10.267821,294.150940
18,4,2015,9,59,12,59.131191,10.268982,59.131485,10.267821,296.260223
18,4,2015,9,59,13,59.131176,10.268950,59.131485,10.267821,297.975708
18,4,2015,9,59,14,59.131161,10.268918,59.131485,10.267821,299.715942
18,4,2015,9,59,15,59.131161,10.268880,59.131485,10.267821,300.603821
18,4,2015,9,59,16,59.131168,10.268835,59.131485,10.267821,301.143036
18,4,2015,9,59,17,59.131176,10.268785,59.131485,10.267821,301.860718
18,4,2015,9,59,18,59.131191,10.268733,59.131485,10.267821,302.144440
18,4,2015,9,59,19,59.131218,10.268677,59.131485,10.267821,301.253448
18,4,2015,9,59,20,59.131233,10.268619,59.131485,10.267821,301.032928
18,4,2015,9,59,21,59.131256,10.268561,59.131485,10.267821,300.717682
18,4,2015,9,59,22,59.131283,10.268497,59.131660,10.267397,303.677673
18,4,2015,9,59,23,59.131306,10.268429,59.131660,10.267397,303.869843
18,4,2015,9,59,24,59.131329,10.268363,59.131660,10.267397,303.494934
18,4,2015,9,59,25,59.131355,10.268291,59.131660,10.267397,303.828857
18,4,2015,9,59,26,59.131390,10.268222,59.131660,10.267397,302.191132
18,4,2015,9,59,27,59.131413,10.268151,59.131660,10.267397,302.444672
18,4,2015,9,59,28,59.131435,10.268084,59.131660,10.267397,302.619080
18,4,2015,9,59,29,59.131458,10.268013,59.131870,10.266929,306.377838
18,4,2015,9,59,30,59.131493,10.267945,59.131870,10.266929,305.756500
18,4,2015,9,59,31,59.131519,10.267880,59.131870,10.266929,305.496887
18,4,2015,9,59,32,59.131535,10.267817,59.131870,10.266929,306.303162
18,4,2015,9,59,33,59.131550,10.267756,59.131870,10.266929,307.071930
18,4,2015,9,59,34,59.131557,10.267700,59.131870,10.266929,308.429688
18,4,2015,9,59,35,59.131550,10.267645,59.131870,10.266929,311.136841
18,4,2015,9,59,36,59.131535,10.267598,59.131870,10.266929,314.261353
18,4,2015,9,59,37,59.131500,10.267557,59.131870,10.266929,318.843109
18,4,2015,9,59,38,59.131477,10.267511,59.131870,10.266929,322.939209
18,4,2015,9,59,39,59.131447,10.267475,59.131870,10.266929,326.494812
18,4,2015,9,59,40,59.131413,10.267437,59.131870,10.266929,330.336853
18,4,2015,9,59,41,59.131378,10.267397,59.131870,10.266929,333.940765
18,4,2015,9,59,42,59.131355,10.267355,59.131870,10.266929,337.164856
18,4,2015,9,59,43,59.131321,10.267305,59.131870,10.266929,340.752411
18,4,2015,9,59,44,59.131298,10.267253,59.131870,10.266929,343.821228
18,4,2015,9,59,45,59.131283,10.267197,59.131870,10.266929,346.821075
18,4,2015,9,59,46,59.131264,10.267134,59.131870,10.266929,350.188171
18,4,2015,9,59,47,59.131248,10.267065,59.131870,10.266929,353.566437
18,4,2015,9,59,48,59.131241,10.266995,59.131870,10.266929,356.887695
18,4,2015,9,59,49,59.131233,10.266932,59.131870,10.266929,359.881470
18,4,2015,9,59,50,59.131226,10.266871,59.131870,10.266929,2.617279
18,4,2015,9,59,51,59.131218,10.266815,59.131870,10.266929,5.077454
18,4,2015,9,59,52,59.131207,10.266760,59.131870,10.266929,7.458221
18,4,2015,9,59,53,59.131199,10.266705,59.131870,10.266929,9.729187
18,4,2015,9,59,54,59.131191,10.266648,59.131870,10.266929,11.879333
18,4,2015,9,59,55,59.131184,10.266590,59.131870,10.266929,14.114502
18,4,2015,9,59,56,59.131168,10.266530,59.131870,10.266929,16.213226
18,4,2015,9,59,57,59.131161,10.266467,59.131870,10.266929,18.449432
18,4,2015,9,59,58,59.131142,10.266401,59.131870,10.266929,20.325256
18,4,2015,9,59,59,59.131126,10.266341,59.131870,10.266929,22.038208
18,4,2015,10,0,0,59.131119,10.266285,59.131870,10.266929,23.730347
18,4,2015,10,0,1,59.131104,10.266230,59.131870,10.266929,25.125244
18,4,2015,10,0,2,59.131077,10.266175,59.131870,10.266929,25.995270
18,4,2015,10,0,3,59.131054,10.266125,59.131870,10.266929,26.722626
18,4,2015,10,0,7,59.130947,10.265980,59.131660,10.267397,45.669739
18,4,2015,10,0,14,59.130703,10.265779,59.130970,10.265990,22.187134
18,4,2015,10,0,15,59.130672,10.265747,59.130215,10.264552,233.270721
18,4,2015,10,0,16,59.130630,10.265710,59.130215,10.264552,235.418091
18,4,2015,10,0,17,59.130600,10.265674,59.130215,10.264552,236.396576
18,4,2015,10,0,18,59.130558,10.265640,59.130215,10.264552,238.556839
18,4,2015,10,0,19,59.130524,10.265609,59.130798,10.264387,293.549866
18,4,2015,10,0,20,59.130501,10.265575,59.130798,10.264387,296.236969
18,4,2015,10,0,21,59.130466,10.265540,59.130798,10.264387,299.489258
18,4,2015,10,0,22,59.130444,10.265507,59.130798,10.264387,301.715576
18,4,2015,10,0,23,59.130413,10.265470,59.130798,10.264387,304.552032
18,4,2015,10,0,24,59.130386,10.265433,59.131065,10.264387,321.542480
18,4,2015,10,0,25,59.130352,10.265391,59.131065,10.264387,324.050049
18,4,2015,10,0,26,59.130322,10.265342,59.131065,10.264387,326.662415
18,4,2015,10,0,27,59.130295,10.265290,59.131065,10.264387,329.016113
18,4,2015,10,0,28,59.130272,10.265230,59.131065,10.264387,331.354553
18,4,2015,10,0,29,59.130249,10.265162,59.131065,10.264387,333.949585
