hhmmss.ss,46.61686325,-17.07832146,226.600,30.325,5444114.5,0.00000000,0.00000000
hhmmss.ss,46.49104691,-17.27056694,226.500,30.036,5436999.5,0.00000000,0.00000000
hhmmss.ss,46.36967850,-17.50699806,233.400,29.692,5431801.0,0.00000000,0.00000000
hhmmss.ss,46.31320953,-17.67018318,243.400,29.466,5431077.0,0.00000000,0.00000000
hhmmss.ss,46.22278595,-17.84454536,233.200,29.211,5427315.5,0.00000000,0.00000000
hhmmss.ss,46.13592148,-18.06389618,240.300,28.900,5425423.5,0.00000000,0.00000000
hhmmss.ss,46.08262634,-18.27060509,249.700,28.616,5426634.0,0.00000000,0.00000000
hhmmss.ss,46.03015137,-18.47519684,249.800,28.337,5427948.0,0.00000000,0.00000000
hhmmss.ss,46.01471329,-18.71352768,264.800,28.029,5434186.0,0.00000000,0.00000000
hhmmss.ss,45.96166992,-18.91660690,249.500,27.752,5435573.5,0.00000000,0.00000000
hhmmss.ss,45.90837479,-19.11890221,249.300,27.477,5436995.5,0.00000000,0.00000000
hhmmss.ss,45.85146332,-19.27523994,242.500,27.256,5436583.0,0.00000000,0.00000000
hhmmss.ss,45.76752853,-19.53113937,244.900,26.900,5436951.5,0.00000000,0.00000000
hhmmss.ss,45.71374512,-19.73064613,249.000,26.630,5438500.5,0.00000000,0.00000000
hhmmss.ss,45.62380219,-19.89351463,231.700,26.389,5435260.5,0.00000000,0.00000000
hhmmss.ss,45.57373810,-20.13508987,253.600,26.063,5438837.5,0.00000000,0.00000000
hhmmss.ss,45.48678207,-20.34047890,238.900,25.771,5437591.5,0.00000000,0.00000000
hhmmss.ss,45.40278244,-20.58896255,244.400,25.426,5438310.0,0.00000000,0.00000000
hhmmss.ss,45.35165024,-20.82744598,253.100,25.106,5442026.5,0.00000000,0.00000000
hhmmss.ss,45.32742691,-20.96839523,256.300,24.920,5444863.5,0.00000000,0.00000000
hhmmss.ss,45.24317169,-21.21317101,244.000,24.579,5445764.0,0.00000000,0.00000000
hhmmss.ss,45.19231033,-21.44806290,253.000,24.265,5449677.0,0.00000000,0.00000000
hhmmss.ss,45.10712051,-21.69063759,243.600,23.928,5450668.0,0.00000000,0.00000000
hhmmss.ss,45.05597305,-21.92323875,252.800,23.617,5454701.5,0.00000000,0.00000000
hhmmss.ss,45.03711700,-22.14792824,263.300,23.331,5461645.0,0.00000000,0.00000000
hhmmss.ss,45.01726913,-22.37261581,263.000,23.044,5468578.0,0.00000000,0.00000000
hhmmss.ss,44.99554062,-22.55270958,260.400,22.813,5473638.0,0.00000000,0.00000000
hhmmss.ss,45.00402069,-22.68227196,275.300,22.657,5479622.0,0.00000000,0.00000000
hhmmss.ss,44.95431137,-22.95485878,255.600,22.299,5485838.5,0.00000000,0.00000000
hhmmss.ss,44.93180466,-23.13393593,260.000,22.070,5490965.0,0.00000000,0.00000000
hhmmss.ss,44.91151428,-23.35578156,262.700,21.789,5498115.0,0.00000000,0.00000000
hhmmss.ss,44.88358688,-23.44808388,246.900,21.663,5499268.0,0.00000000,0.00000000
hhmmss.ss,44.83459473,-23.76110840,257.700,21.260,5507630.5,0.00000000,0.00000000
hhmmss.ss,44.81762695,-24.02335167,264.900,20.934,5517036.5,0.00000000,0.00000000
hhmmss.ss,44.75986481,-24.16246796,239.700,20.737,5517497.5,0.00000000,0.00000000
hhmmss.ss,44.73445511,-24.29595184,255.000,20.564,5520795.0,0.00000000,0.00000000
hhmmss.ss,44.71566391,-24.55733681,264.300,20.238,5530237.5,0.00000000,0.00000000
hhmmss.ss,44.69200897,-24.73296356,259.300,20.016,5535616.5,0.00000000,0.00000000
hhmmss.ss,44.63567734,-24.91294670,246.300,19.773,5538208.5,0.00000000,0.00000000
hhmmss.ss,44.61153030,-25.08784676,259.100,19.552,5543627.5,0.00000000,0.00000000
hhmmss.ss,44.52241898,-25.27112198,235.800,19.290,5543476.0,0.00000000,0.00000000
hhmmss.ss,44.49420547,-25.36020470,246.100,19.169,5544826.5,0.00000000,0.00000000
hhmmss.ss,44.43803024,-25.53780174,246.200,18.931,5547579.5,0.00000000,0.00000000
hhmmss.ss,44.38562012,-25.79928780,254.400,18.593,5554533.0,0.00000000,0.00000000
hhmmss.ss,44.29858398,-26.02146339,241.400,18.286,5556670.5,0.00000000,0.00000000
hhmmss.ss,44.30602264,-26.18999481,273.600,18.089,5565050.5,0.00000000,0.00000000
hhmmss.ss,44.28100586,-26.36191750,258.600,17.872,5570677.5,0.00000000,0.00000000
hhmmss.ss,44.25743866,-26.57565498,261.300,17.607,5578426.5,0.00000000,0.00000000
hhmmss.ss,44.19987106,-26.75004005,245.300,17.374,5581349.5,0.00000000,0.00000000
hhmmss.ss,44.20707321,-26.91792488,273.500,17.179,5589857.5,0.00000000,0.00000000
hhmmss.ss,44.21402359,-27.08585167,273.400,16.984,5598378.0,0.00000000,0.00000000
hhmmss.ss,44.21907425,-27.21182823,273.200,16.839,5604778.5,0.00000000,0.00000000
hhmmss.ss,44.19661331,-27.46629715,263.100,16.529,5614853.0,0.00000000,0.00000000
hhmmss.ss,44.16910172,-27.59457970,253.400,16.366,5618529.0,0.00000000,0.00000000
hhmmss.ss,44.14581680,-27.84842873,262.800,16.059,5628657.0,0.00000000,0.00000000
hhmmss.ss,44.11814117,-28.01816368,257.300,15.847,5634416.0,0.00000000,0.00000000
hhmmss.ss,44.06173325,-28.23125839,249.800,15.571,5639810.0,0.00000000,0.00000000
hhmmss.ss,44.00929260,-28.48563194,254.100,15.250,5647675.5,0.00000000,0.00000000
hhmmss.ss,43.95340347,-28.69763184,250.000,14.977,5653259.5,0.00000000,0.00000000
hhmmss.ss,43.89866638,-28.95083046,253.400,14.657,5661093.0,0.00000000,0.00000000
hhmmss.ss,43.87255859,-29.11894035,257.900,14.450,5667249.0,0.00000000,0.00000000
hhmmss.ss,43.81420898,-29.28780556,244.500,14.227,5670703.5,0.00000000,0.00000000
hhmmss.ss,43.75544357,-29.45617294,244.300,14.004,5674163.0,0.00000000,0.00000000
hhmmss.ss,43.69714355,-29.66554832,249.000,13.735,5679823.5,0.00000000,0.00000000
hhmmss.ss,43.63851547,-29.87432861,248.900,13.467,5685516.5,0.00000000,0.00000000
hhmmss.ss,43.57870102,-30.04106522,243.700,13.247,5689021.0,0.00000000,0.00000000
hhmmss.ss,43.51787186,-30.16591835,236.100,13.074,5690324.5,0.00000000,0.00000000
hhmmss.ss,43.42687225,-30.37314796,238.900,12.792,5693426.0,0.00000000,0.00000000
hhmmss.ss,43.39672852,-30.45577431,243.400,12.683,5695212.0,0.00000000,0.00000000
hhmmss.ss,43.30537796,-30.66173172,238.700,12.401,5698370.0,0.00000000,0.00000000
hhmmss.ss,43.21321487,-30.82566261,232.400,12.168,5699332.0,0.00000000,0.00000000
hhmmss.ss,43.18431854,-30.98978233,256.500,11.969,5705671.0,0.00000000,0.00000000
hhmmss.ss,43.09372711,-31.19407463,238.800,11.691,5709080.5,0.00000000,0.00000000
hhmmss.ss,43.00288010,-31.39751053,238.600,11.415,5712531.0,0.00000000,0.00000000
hhmmss.ss,42.91180038,-31.60010910,238.500,11.141,5716024.5,0.00000000,0.00000000
hhmmss.ss,42.85075760,-31.72106552,235.500,10.974,5717613.0,0.00000000,0.00000000
hhmmss.ss,42.75834274,-31.84062958,223.500,10.791,5716591.0,0.00000000,0.00000000
hhmmss.ss,42.66691971,-32.00073624,232.200,10.563,5717952.0,0.00000000,0.00000000
hhmmss.ss,42.60609436,-32.12070465,235.500,10.397,5719648.5,0.00000000,0.00000000
hhmmss.ss,42.54560471,-32.28105545,242.900,10.188,5723671.0,0.00000000,0.00000000
hhmmss.ss,42.45387268,-32.43953323,231.900,9.963,5725120.0,0.00000000,0.00000000
hhmmss.ss,42.33132172,-32.63631821,229.900,9.679,5726329.0,0.00000000,0.00000000
hhmmss.ss,42.23915100,-32.75286865,223.100,9.501,5725531.0,0.00000000,0.00000000
hhmmss.ss,42.14757538,-32.90961456,231.800,9.278,5727134.0,0.00000000,0.00000000
hhmmss.ss,42.02564240,-33.06434631,223.300,9.042,5726277.5,0.00000000,0.00000000
hhmmss.ss,41.96478653,-33.22183990,242.600,8.835,5730525.0,0.00000000,0.00000000
hhmmss.ss,41.90374374,-33.33876419,235.000,8.674,5732460.0,0.00000000,0.00000000
hhmmss.ss,41.84257889,-33.49552155,242.400,8.470,5736747.5,0.00000000,0.00000000
hhmmss.ss,41.74953461,-33.60841751,222.200,8.295,5736015.0,0.00000000,0.00000000
hhmmss.ss,41.65839005,-33.80298996,238.000,8.032,5740295.0,0.00000000,0.00000000
hhmmss.ss,41.59744644,-33.95908356,242.500,7.829,5744752.5,0.00000000,0.00000000
hhmmss.ss,41.47552109,-34.10995102,222.900,7.600,5744214.5,0.00000000,0.00000000
hhmmss.ss,41.41425705,-34.26512527,242.300,7.396,5748724.5,0.00000000,0.00000000
hhmmss.ss,41.35258865,-34.45991516,247.200,7.153,5755641.0,0.00000000,0.00000000
hhmmss.ss,41.26030350,-34.65147781,237.400,6.896,5760092.5,0.00000000,0.00000000
hhmmss.ss,41.19875336,-34.76551819,234.400,6.739,5762284.0,0.00000000,0.00000000
hhmmss.ss,41.13674164,-34.91910553,241.800,6.540,5766887.0,0.00000000,0.00000000
hhmmss.ss,41.04387283,-35.10903168,237.100,6.285,5771429.5,0.00000000,0.00000000
hhmmss.ss,40.95122147,-35.29897308,237.200,6.031,5776088.0,0.00000000,0.00000000
hhmmss.ss,40.88910675,-35.45197296,241.800,5.834,5780853.5,0.00000000,0.00000000
hhmmss.ss,40.82681656,-35.60464096,241.700,5.638,5785641.5,0.00000000,0.00000000
hhmmss.ss,40.73449707,-35.75386810,230.800,5.427,5788028.5,0.00000000,0.00000000
hhmmss.ss,40.61172867,-35.93933868,228.900,5.161,5790498.0,0.00000000,0.00000000
hhmmss.ss,40.51935196,-36.08781052,230.700,4.953,5792996.5,0.00000000,0.00000000
hhmmss.ss,40.42685318,-36.23577499,230.600,4.746,5795524.0,0.00000000,0.00000000
hhmmss.ss,40.36401749,-36.38690567,241.400,4.552,5800502.5,0.00000000,0.00000000
hhmmss.ss,40.27121735,-36.53395462,230.400,4.346,5803084.0,0.00000000,0.00000000
hhmmss.ss,40.20919037,-36.64533997,233.900,4.192,5805688.5,0.00000000,0.00000000
hhmmss.ss,40.14714813,-36.75664139,233.900,4.042,5808324.0,0.00000000,0.00000000
hhmmss.ss,40.05531311,-36.86373520,221.800,3.877,5808566.0,0.00000000,0.00000000
hhmmss.ss,39.93082809,-37.08504868,233.800,3.577,5813917.5,0.00000000,0.00000000
hhmmss.ss,39.83881760,-37.19117355,221.500,3.414,5814217.0,0.00000000,0.00000000
hhmmss.ss,39.74568939,-37.33638382,230.200,3.210,5817044.5,0.00000000,0.00000000
hhmmss.ss,39.65357208,-37.44173813,221.400,3.049,5817392.0,0.00000000,0.00000000
hhmmss.ss,39.62170410,-37.51613235,240.900,2.953,5820022.5,0.00000000,0.00000000
hhmmss.ss,39.52780533,-37.65883636,229.600,2.753,5822787.5,0.00000000,0.00000000
hhmmss.ss,39.40389633,-37.83833694,228.300,2.496,5825954.5,0.00000000,0.00000000
hhmmss.ss,39.30775833,-38.06067276,240.900,2.216,5834042.0,0.00000000,0.00000000
hhmmss.ss,39.21413803,-38.20416260,229.900,2.016,5837126.5,0.00000000,0.00000000
hhmmss.ss,39.21277237,-38.24359131,267.400,1.975,5839680.5,0.00000000,0.00000000
hhmmss.ss,39.11679840,-38.46802139,241.200,1.692,5848146.0,0.00000000,0.00000000
hhmmss.ss,39.05073929,-38.65563965,245.700,1.466,5856292.5,0.00000000,0.00000000
hhmmss.ss,38.95507813,-38.83808517,236.000,1.227,5862132.5,0.00000000,0.00000000
hhmmss.ss,38.91930389,-38.99065399,253.300,1.053,5870102.0,0.00000000,0.00000000
hhmmss.ss,38.82483292,-39.13298416,229.600,0.855,5873424.0,0.00000000,0.00000000
hhmmss.ss,38.75928497,-39.27942276,240.200,0.673,5879049.5,0.00000000,0.00000000
hhmmss.ss,38.66280365,-39.46089172,235.800,0.437,5885069.5,0.00000000,0.00000000
hhmmss.ss,38.59913635,-39.56940079,233.100,0.291,5888312.0,0.00000000,0.00000000
hhmmss.ss,38.53525162,-39.67712402,232.900,0.147,5891520.0,0.00000000,0.00000000
hhmmss.ss,38.44214630,-39.77918625,220.700,359.991,5892424.5,0.00000000,0.00000000
hhmmss.ss,38.28886795,-39.90925217,213.700,359.772,5891352.0,0.00000000,0.00000000
hhmmss.ss,38.19568253,-40.01053238,220.500,359.617,5892309.0,0.00000000,0.00000000
hhmmss.ss,38.10038757,-40.15076447,229.200,359.424,5895924.5,0.00000000,0.00000000
hhmmss.ss,38.00708389,-40.25138474,220.400,359.270,5896928.5,0.00000000,0.00000000
hhmmss.ss,37.85389709,-40.38095474,213.800,359.051,5896138.0,0.00000000,0.00000000
hhmmss.ss,37.75843811,-40.52125168,229.300,358.859,5899950.0,0.00000000,0.00000000
hhmmss.ss,37.63629913,-40.61663055,211.700,358.693,5898886.0,0.00000000,0.00000000
hhmmss.ss,37.51416779,-40.71163177,211.700,358.526,5897851.5,0.00000000,0.00000000
hhmmss.ss,37.42316818,-40.77290726,208.100,358.412,5896431.5,0.00000000,0.00000000
hhmmss.ss,37.32984924,-40.87372208,220.700,358.259,5897754.5,0.00000000,0.00000000
hhmmss.ss,37.23404312,-41.01354980,229.300,358.067,5901799.0,0.00000000,0.00000000
hhmmss.ss,37.10937119,-41.14723206,220.600,357.863,5903637.5,0.00000000,0.00000000
hhmmss.ss,36.96107864,-41.19646835,194.900,357.726,5897884.0,0.00000000,0.00000000
hhmmss.ss,36.83895493,-41.29023361,211.600,357.563,5897091.5,0.00000000,0.00000000
hhmmss.ss,36.74540329,-41.38954163,220.400,357.410,5898546.5,0.00000000,0.00000000
hhmmss.ss,36.62591934,-41.44376755,200.000,357.285,5895100.0,0.00000000,0.00000000
hhmmss.ss,36.50382996,-41.53746033,211.700,357.121,5894456.5,0.00000000,0.00000000
hhmmss.ss,36.41018295,-41.63727951,220.600,356.971,5896080.5,0.00000000,0.00000000
hhmmss.ss,36.25394821,-41.80310822,220.600,356.719,5898837.5,0.00000000,0.00000000
hhmmss.ss,36.19139862,-41.86923981,220.500,356.618,5899957.0,0.00000000,0.00000000
hhmmss.ss,36.03193665,-42.07276154,225.900,356.329,5905532.0,0.00000000,0.00000000
hhmmss.ss,35.93790054,-42.17130661,220.300,356.180,5907269.5,0.00000000,0.00000000
hhmmss.ss,35.81233978,-42.30346680,220.500,355.979,5909703.0,0.00000000,0.00000000
hhmmss.ss,35.68664169,-42.43537521,220.500,355.781,5912188.5,0.00000000,0.00000000
hhmmss.ss,35.56400681,-42.52798843,211.600,355.619,5911933.0,0.00000000,0.00000000
hhmmss.ss,35.44458008,-42.58147049,200.000,355.495,5908924.5,0.00000000,0.00000000
hhmmss.ss,35.29701614,-42.62866974,194.600,355.358,5903806.0,0.00000000,0.00000000
hhmmss.ss,35.17443848,-42.72040176,211.500,355.198,5903638.0,0.00000000,0.00000000
hhmmss.ss,35.05501938,-42.77494431,200.500,355.072,5900834.0,0.00000000,0.00000000
hhmmss.ss,34.93560791,-42.82956696,200.600,354.946,5898073.0,0.00000000,0.00000000
hhmmss.ss,34.81622314,-42.88399887,200.500,354.821,5895336.0,0.00000000,0.00000000
hhmmss.ss,34.69341278,-42.97674179,211.800,354.659,5895425.5,0.00000000,0.00000000
hhmmss.ss,34.59510040,-43.11342621,228.900,354.476,5900422.5,0.00000000,0.00000000
hhmmss.ss,34.50018311,-43.21140289,220.400,354.327,5902639.5,0.00000000,0.00000000
hhmmss.ss,34.45402527,-43.39782715,253.300,354.132,5914646.5,0.00000000,0.00000000
hhmmss.ss,34.41123199,-43.54579163,250.700,353.975,5923863.5,0.00000000,0.00000000
hhmmss.ss,34.33997345,-43.68883514,238.900,353.803,5931118.5,0.00000000,0.00000000
hhmmss.ss,34.26840973,-43.83234787,238.900,353.632,5938443.0,0.00000000,0.00000000
hhmmss.ss,34.16855621,-43.96949005,228.700,353.448,5943729.0,0.00000000,0.00000000
hhmmss.ss,34.03645706,-44.13897324,226.800,353.217,5949865.5,0.00000000,0.00000000
hhmmss.ss,33.96416092,-44.28193283,238.700,353.047,5957284.0,0.00000000,0.00000000
hhmmss.ss,33.93615341,-44.27553558,169.300,353.034,5955225.0,0.00000000,0.00000000
hhmmss.ss,33.61479950,-44.59776306,219.900,352.552,5963509.0,0.00000000,0.00000000
hhmmss.ss,33.38565826,-44.66422653,193.600,352.348,5956453.5,0.00000000,0.00000000
hhmmss.ss,33.19917297,-44.72741699,195.800,352.174,5951530.5,0.00000000,0.00000000
hhmmss.ss,33.01349258,-44.79004669,195.800,352.000,5946679.0,0.00000000,0.00000000
hhmmss.ss,32.81829453,-44.89725113,204.800,351.783,5945052.5,0.00000000,0.00000000
hhmmss.ss,32.67048264,-44.99716949,209.600,351.604,5945438.0,0.00000000,0.00000000
hhmmss.ss,32.47828674,-45.10147476,204.600,351.391,5943930.0,0.00000000,0.00000000
hhmmss.ss,32.28287506,-45.24480820,211.800,351.143,5945601.5,0.00000000,0.00000000
hhmmss.ss,32.13201523,-45.38251877,217.700,350.932,5949239.5,0.00000000,0.00000000
hhmmss.ss,31.93961906,-45.52223206,211.700,350.690,5951011.5,0.00000000,0.00000000
hhmmss.ss,31.78979874,-45.65785217,217.600,350.481,5954735.5,0.00000000,0.00000000
hhmmss.ss,31.58115578,-45.67198944,183.300,350.333,5945332.5,0.00000000,0.00000000
hhmmss.ss,31.41492462,-45.68319321,183.300,350.214,5937878.0,0.00000000,0.00000000
hhmmss.ss,31.24930382,-45.69432831,183.300,350.096,5930485.0,0.00000000,0.00000000
hhmmss.ss,31.08428192,-45.70538712,183.300,349.977,5923151.5,0.00000000,0.00000000
hhmmss.ss,30.92024803,-45.71606445,183.200,349.858,5915872.0,0.00000000,0.00000000
hhmmss.ss,30.71945000,-45.72680664,182.600,349.715,5906810.5,0.00000000,0.00000000
hhmmss.ss,30.55941200,-45.73533630,182.600,349.601,5899624.0,0.00000000,0.00000000
hhmmss.ss,30.31283379,-45.78879547,190.600,349.392,5892091.5,0.00000000,0.00000000
hhmmss.ss,30.15416336,-45.79703903,182.600,349.278,5885041.5,0.00000000,0.00000000
hhmmss.ss,29.99602509,-45.80523300,182.600,349.164,5878048.0,0.00000000,0.00000000
hhmmss.ss,29.83841515,-45.81336975,182.600,349.050,5871108.5,0.00000000,0.00000000
hhmmss.ss,29.72056007,-45.81944275,182.600,348.965,5865939.0,0.00000000,0.00000000
hhmmss.ss,29.54670906,-45.70915604,151.100,348.932,5847948.5,0.00000000,0.00000000
hhmmss.ss,29.40738106,-45.63560486,155.300,348.893,5834820.0,0.00000000,0.00000000
hhmmss.ss,29.29972267,-45.60047913,164.100,348.846,5826573.0,0.00000000,0.00000000
hhmmss.ss,29.07099533,-45.61011505,182.100,348.678,5816459.0,0.00000000,0.00000000
hhmmss.ss,28.90512657,-45.69562149,204.300,348.496,5816079.0,0.00000000,0.00000000
hhmmss.ss,28.73983955,-45.78052521,204.300,348.315,5815749.5,0.00000000,0.00000000
hhmmss.ss,28.57511711,-45.86485291,204.200,348.136,5815471.5,0.00000000,0.00000000
hhmmss.ss,28.43459511,-46.02541351,225.200,347.915,5823165.5,0.00000000,0.00000000
hhmmss.ss,28.30138016,-46.14604568,218.600,347.730,5827736.0,0.00000000,0.00000000
hhmmss.ss,28.16792870,-46.26643753,218.500,347.546,5832347.5,0.00000000,0.00000000
hhmmss.ss,28.03600693,-46.38516617,218.500,347.365,5836952.0,0.00000000,0.00000000
hhmmss.ss,27.90164375,-46.53836441,225.200,347.156,5844613.0,0.00000000,0.00000000
hhmmss.ss,27.77301788,-46.65352249,218.400,346.981,5849192.0,0.00000000,0.00000000
hhmmss.ss,27.60834885,-46.76839066,211.700,346.782,5852210.5,0.00000000,0.00000000
hhmmss.ss,27.48678780,-46.84461975,209.100,346.640,5853720.5,0.00000000,0.00000000
hhmmss.ss,27.32303429,-46.95817184,211.600,346.442,5856813.5,0.00000000,0.00000000
hhmmss.ss,27.20215607,-47.03349686,209.000,346.304,5858378.5,0.00000000,0.00000000
hhmmss.ss,27.06885529,-47.18294144,225.000,346.103,5866213.0,0.00000000,0.00000000
hhmmss.ss,26.90008163,-47.33145523,218.100,345.878,5872526.0,0.00000000,0.00000000
hhmmss.ss,26.80952644,-47.44230270,227.500,345.736,5878816.5,0.00000000,0.00000000
hhmmss.ss,26.68402481,-47.55207443,218.000,345.570,5883573.0,0.00000000,0.00000000
hhmmss.ss,26.60138321,-47.62428284,218.000,345.462,5886730.5,0.00000000,0.00000000
hhmmss.ss,26.43017197,-47.80452347,223.300,345.216,5896184.5,0.00000000,0.00000000
hhmmss.ss,26.30784035,-47.91076660,217.900,345.058,5900933.0,0.00000000,0.00000000
hhmmss.ss,26.21466827,-48.05336761,234.000,344.894,5910305.5,0.00000000,0.00000000
hhmmss.ss,26.12749863,-48.15947342,227.600,344.760,5916585.5,0.00000000,0.00000000
hhmmss.ss,25.99989510,-48.30000687,224.700,344.574,5924470.0,0.00000000,0.00000000
hhmmss.ss,25.91298103,-48.40521622,227.400,344.442,5930766.5,0.00000000,0.00000000
hhmmss.ss,25.79172707,-48.50886154,217.600,344.288,5935581.5,0.00000000,0.00000000
hhmmss.ss,25.66478729,-48.64756775,224.600,344.106,5943508.0,0.00000000,0.00000000
hhmmss.ss,25.57234383,-48.78691483,233.700,343.949,5952921.5,0.00000000,0.00000000
hhmmss.ss,25.44580460,-48.92427444,224.400,343.771,5960868.0,0.00000000,0.00000000
hhmmss.ss,25.31952286,-49.06094742,224.400,343.593,5968829.5,0.00000000,0.00000000
hhmmss.ss,25.18912315,-49.23089981,229.700,343.393,5979846.0,0.00000000,0.00000000
hhmmss.ss,25.06616974,-49.36414337,224.500,343.221,5987755.0,0.00000000,0.00000000
hhmmss.ss,24.95458221,-49.42756271,207.300,343.104,5989535.0,0.00000000,0.00000000
hhmmss.ss,24.80427742,-49.52323532,210.000,342.938,5992960.0,0.00000000,0.00000000
hhmmss.ss,24.65435028,-49.61839294,210.000,342.774,5996417.0,0.00000000,0.00000000
hhmmss.ss,24.47166824,-49.71092224,204.800,342.590,5998479.0,0.00000000,0.00000000
hhmmss.ss,24.35566330,-49.80718613,217.100,342.450,6003421.5,0.00000000,0.00000000
hhmmss.ss,24.24545479,-49.86893845,207.100,342.335,6005312.0,0.00000000,0.00000000
hhmmss.ss,24.05853653,-49.99396896,211.400,342.129,6010544.0,0.00000000,0.00000000
hhmmss.ss,23.91612053,-50.05272675,200.700,341.994,6011085.0,0.00000000,0.00000000
hhmmss.ss,23.78101730,-50.07643127,189.100,341.887,6008552.0,0.00000000,0.00000000
hhmmss.ss,23.64084053,-50.13366699,200.500,341.756,6009108.5,0.00000000,0.00000000
hhmmss.ss,23.50646210,-50.15703201,189.100,341.649,6006635.0,0.00000000,0.00000000
hhmmss.ss,23.36694336,-50.21381760,200.500,341.518,6007251.5,0.00000000,0.00000000
hhmmss.ss,23.22232246,-50.30377579,209.800,341.364,6010957.0,0.00000000,0.00000000
hhmmss.ss,23.10999680,-50.39597321,217.100,341.231,6016046.0,0.00000000,0.00000000
hhmmss.ss,22.99691963,-50.48846817,217.000,341.099,6021181.5,0.00000000,0.00000000
hhmmss.ss,22.88562775,-50.57950211,217.000,340.969,6026274.5,0.00000000,0.00000000
hhmmss.ss,22.74246788,-50.66761017,209.600,340.817,6030053.5,0.00000000,0.00000000
hhmmss.ss,22.66140175,-50.76203537,227.100,340.707,6036576.5,0.00000000,0.00000000
hhmmss.ss,22.58386612,-50.85387421,227.600,340.601,6042991.0,0.00000000,0.00000000
hhmmss.ss,22.43706512,-50.97299957,216.900,340.431,6049828.0,0.00000000,0.00000000
hhmmss.ss,22.32280350,-51.09403610,224.400,340.282,6057982.0,0.00000000,0.00000000
hhmmss.ss,22.18221855,-51.17920685,209.300,340.139,6061803.5,0.00000000,0.00000000
hhmmss.ss,22.06783867,-51.29969788,224.300,339.992,6070002.0,0.00000000,0.00000000
hhmmss.ss,21.95361328,-51.41973495,224.300,339.846,6078211.0,0.00000000,0.00000000
hhmmss.ss,21.87055588,-51.54265976,234.000,339.721,6087737.0,0.00000000,0.00000000
hhmmss.ss,21.72564316,-51.65847015,216.600,339.559,6094658.0,0.00000000,0.00000000
hhmmss.ss,21.64278221,-51.78060532,233.900,339.436,6104193.5,0.00000000,0.00000000
hhmmss.ss,21.52913094,-51.89891052,224.100,339.294,6112435.5,0.00000000,0.00000000
hhmmss.ss,21.42092323,-51.98472595,216.400,339.174,6117656.0,0.00000000,0.00000000
