day,month,year,hour,minute,second,curLat,curLon,wpLat,wpLon,heading
18,4,2015,9,20,35,59.132435,10.265005,59.133102,10.263250,306.354584
18,4,2015,9,20,36,59.132454,10.265037,59.133102,10.263250,305.302917
18,4,2015,9,20,37,59.132477,10.265068,59.133102,10.263250,303.683990
18,4,2015,9,20,38,59.132496,10.265101,59.133102,10.263250,302.624908
18,4,2015,9,20,39,59.132511,10.265148,59.133102,10.263250,301.100830
18,4,2015,9,20,40,59.132511,10.265215,59.133102,10.263250,300.234070
18,4,2015,9,20,41,59.132496,10.265285,59.133102,10.263250,300.226410
18,4,2015,9,20,42,59.132469,10.265355,59.133102,10.263250,300.199036
18,4,2015,9,20,43,59.132446,10.265437,59.133102,10.263250,300.307648
18,4,2015,9,20,44,59.132412,10.265520,59.133102,10.263250,300.648163
18,4,2015,9,20,45,59.132381,10.265600,59.133102,10.263250,300.750946
18,4,2015,9,20,46,59.132359,10.265681,59.133102,10.263250,300.837891
18,4,2015,9,20,47,59.132324,10.265755,59.133102,10.263250,301.219818
18,4,2015,9,20,48,59.132298,10.265830,59.133102,10.263250,301.345032
18,4,2015,9,20,49,59.132267,10.265903,59.133102,10.263250,301.479279
18,4,2015,9,20,50,59.132252,10.265977,59.133102,10.263250,301.198273
18,4,2015,9,20,51,59.132240,10.266050,59.133102,10.263250,300.930420
18,4,2015,9,20,52,59.132252,10.266129,59.133102,10.263250,299.838837
18,4,2015,9,20,53,59.132275,10.266207,59.133102,10.263250,298.591125
18,4,2015,9,20,54,59.132290,10.266282,59.133102,10.263250,297.590485
18,4,2015,9,20,55,59.132317,10.266363,59.133102,10.263250,296.190430
18,4,2015,9,20,56,59.132339,10.266452,59.133102,10.263250,294.777161
18,4,2015,9,20,57,59.132362,10.266543,59.133102,10.263250,293.588440
18,4,2015,9,20,58,59.132381,10.266637,59.133102,10.263250,292.433533
18,4,2015,9,20,59,59.132404,10.266733,59.133102,10.263250,291.303345
18,4,2015,9,21,0,59.132423,10.266835,59.133102,10.263250,290.186829
18,4,2015,9,21,1,59.132431,10.266935,59.133102,10.263250,289.498505
18,4,2015,9,21,2,59.132446,10.267029,59.133102,10.263250,288.691742
18,4,2015,9,21,3,59.132454,10.267120,59.133102,10.263250,288.098511
18,4,2015,9,21,4,59.132454,10.267212,59.133102,10.263250,287.707581
18,4,2015,9,21,5,59.132462,10.267303,59.133102,10.263250,287.161011
18,4,2015,9,21,6,59.132477,10.267397,59.133102,10.263250,286.287415
18,4,2015,9,21,7,59.132477,10.267488,59.133102,10.263250,285.954468
18,4,2015,9,21,8,59.132496,10.267582,59.133102,10.263250,285.301453
18,4,2015,9,21,9,59.132504,10.267676,59.133102,10.263250,284.666687
18,4,2015,9,21,10,59.132511,10.267768,59.133102,10.263250,284.224030
18,4,2015,9,21,11,59.132534,10.267857,59.133102,10.263250,283.491882
18,4,2015,9,21,12,59.132561,10.267945,59.133102,10.263250,282.628601
18,4,2015,9,21,13,59.132576,10.268026,59.133102,10.263250,282.115906
18,4,2015,9,21,14,59.132599,10.268102,59.133102,10.263250,281.330353
18,4,2015,9,21,15,59.132626,10.268175,59.133102,10.263250,280.717834
18,4,2015,9,21,16,59.132648,10.268245,59.133102,10.263250,279.979614
18,4,2015,9,21,17,59.132675,10.268313,59.133102,10.263250,279.261658
18,4,2015,9,21,18,59.132706,10.268387,59.133102,10.263250,278.551575
18,4,2015,9,21,19,59.132729,10.268456,59.133102,10.263250,277.864044
18,4,2015,9,21,20,59.132763,10.268525,59.133102,10.263250,277.052490
18,4,2015,9,21,23,59.132858,10.268705,59.131870,10.266929,222.627396
18,4,2015,9,21,24,59.132900,10.268746,59.131870,10.266929,222.121262
18,4,2015,9,21,25,59.132942,10.268775,59.131870,10.266929,221.463028
18,4,2015,9,21,26,59.132992,10.268780,59.131870,10.266929,220.291840
18,4,2015,9,21,27,59.133030,10.268770,59.131870,10.266929,219.136749
18,4,2015,9,21,28,59.133072,10.268750,59.131870,10.266929,217.869385
18,4,2015,9,21,29,59.133114,10.268719,59.131870,10.266929,216.462402
18,4,2015,9,21,30,59.133152,10.268682,59.131870,10.266929,215.005569
18,4,2015,9,21,31,59.133194,10.268640,59.131870,10.266929,213.524185
18,4,2015,9,21,32,59.133236,10.268600,59.131870,10.266929,212.123352
18,4,2015,9,21,33,59.133274,10.268567,59.131870,10.266929,210.978577
18,4,2015,9,21,34,59.133316,10.268540,59.131870,10.266929,209.732880
18,4,2015,9,21,35,59.133358,10.268521,59.131870,10.266929,208.751999
18,4,2015,9,21,36,59.133404,10.268512,59.131870,10.266929,207.960175
18,4,2015,9,21,37,59.133446,10.268503,59.131870,10.266929,207.110458
18,4,2015,9,21,38,59.133488,10.268507,59.131870,10.266929,206.581024
18,4,2015,9,21,39,59.133530,10.268508,59.131870,10.266929,206.024307
18,4,2015,9,21,40,59.133568,10.268520,59.131870,10.266929,205.735672
18,4,2015,9,21,41,59.133610,10.268534,59.131870,10.266929,205.306015
18,4,2015,9,21,42,59.133659,10.268548,59.131870,10.266929,204.908020
18,4,2015,9,21,43,59.133705,10.268572,59.131870,10.266929,204.652603
18,4,2015,9,21,44,59.133755,10.268595,59.131870,10.266929,204.387085
18,4,2015,9,21,45,59.133812,10.268623,59.131870,10.266929,204.144592
18,4,2015,9,21,46,59.133869,10.268650,59.131870,10.266929,203.810547
18,4,2015,9,21,47,59.133926,10.268672,59.131870,10.266929,203.513092
18,4,2015,9,21,48,59.133984,10.268688,59.131870,10.266929,203.159454
18,4,2015,9,21,49,59.134048,10.268705,59.131870,10.266929,202.703186
18,4,2015,9,21,50,59.134106,10.268720,59.131870,10.266929,202.365845
18,4,2015,9,21,51,59.134163,10.268733,59.131870,10.266929,201.964935
18,4,2015,9,21,52,59.134220,10.268746,59.131870,10.266929,201.649033
18,4,2015,9,21,53,59.134285,10.268760,59.131870,10.266929,201.291122
18,4,2015,9,21,54,59.134335,10.268770,59.131870,10.266929,200.966888
18,4,2015,9,21,55,59.134392,10.268784,59.131870,10.266929,200.690247
18,4,2015,9,21,56,59.134445,10.268797,59.131870,10.266929,200.415848
18,4,2015,9,21,59,59.134602,10.268851,59.132114,10.266358,207.224686
18,4,2015,9,22,3,59.134804,10.268969,59.134716,10.268855,215.403259
18,4,2015,9,22,7,59.134987,10.269112,59.134716,10.268855,206.332397
18,4,2015,9,22,11,59.135162,10.269263,59.135036,10.269110,211.138046
18,4,2015,9,22,14,59.135277,10.269370,59.135036,10.269110,208.515198
18,4,2015,9,22,18,59.135399,10.269446,59.135468,10.269531,32.409393
18,4,2015,9,22,22,59.135464,10.269465,59.135468,10.269531,78.551147
18,4,2015,9,22,26,59.135456,10.269457,59.135468,10.269531,70.277802
18,4,2015,9,22,30,59.135456,10.269457,59.135468,10.269531,70.277802
18,4,2015,9,22,34,59.135475,10.269485,59.135468,10.269531,106.395508
18,4,2015,9,22,37,59.135529,10.269631,59.135468,10.269531,220.056015
18,4,2015,9,22,38,59.135555,10.269669,59.135468,10.269531,220.707413
18,4,2015,9,22,42,59.135693,10.269830,59.135796,10.269888,16.209290
18,4,2015,9,22,45,59.135799,10.269954,59.135796,10.269888,270.000031
18,4,2015,9,22,49,59.135952,10.270099,59.135796,10.269888,215.752258
18,4,2015,9,22,53,59.136108,10.270193,59.135796,10.269888,207.028656
18,4,2015,9,22,57,59.136288,10.270240,59.136139,10.270139,198.980316
18,4,2015,9,23,0,59.136425,10.270235,59.136139,10.270139,189.788696
18,4,2015,9,23,4,59.136620,10.270217,59.136589,10.270159,227.885056
18,4,2015,9,23,8,59.136814,10.270204,59.136589,10.270159,185.880005
18,4,2015,9,23,12,59.137005,10.270245,59.137070,10.270217,347.156464
18,4,2015,9,23,15,59.137142,10.270295,59.137070,10.270217,207.944794
18,4,2015,9,23,16,59.137192,10.270310,59.137966,10.270099,351.989532
18,4,2015,9,23,19,59.137329,10.270337,59.137547,10.270237,346.805450
18,4,2015,9,23,23,59.137516,10.270324,59.137547,10.270237,307.396851
18,4,2015,9,23,27,59.137711,10.270268,59.137547,10.270237,185.645645
18,4,2015,9,23,31,59.137932,10.270195,59.137547,10.270237,176.788696
18,4,2015,9,23,35,59.138157,10.270122,59.140457,10.270025,358.768372
18,4,2015,9,23,36,59.138214,10.270102,59.140457,10.270025,359.003296
18,4,2015,9,23,37,59.138271,10.270079,59.140457,10.270025,359.276794
18,4,2015,9,23,38,59.138329,10.270057,59.140457,10.270025,359.564362
18,4,2015,9,23,39,59.138386,10.270033,59.140457,10.270025,359.890869
18,4,2015,9,23,40,59.138435,10.270014,59.140457,10.270025,0.161346
18,4,2015,9,23,41,59.138485,10.269990,59.140457,10.270025,0.521149
18,4,2015,9,23,42,59.138535,10.269963,59.140457,10.270025,0.954285
18,4,2015,9,23,43,59.138580,10.269940,59.140457,10.270025,1.322266
18,4,2015,9,23,44,59.138622,10.269917,59.140457,10.270025,1.733856
18,4,2015,9,23,45,59.138672,10.269890,59.140457,10.270025,2.236816
18,4,2015,9,23,46,59.138721,10.269861,59.140457,10.270025,2.774750
18,4,2015,9,23,47,59.138760,10.269835,59.140457,10.270025,3.299652
18,4,2015,9,23,48,59.138809,10.269812,59.140457,10.270025,3.805206
18,4,2015,9,23,49,59.138851,10.269785,59.140457,10.270025,4.384155
18,4,2015,9,23,50,59.138889,10.269760,59.140457,10.270025,4.976532
18,4,2015,9,23,51,59.138931,10.269729,59.140457,10.270025,5.697510
18,4,2015,9,23,52,59.138962,10.269691,59.140457,10.270025,6.530426
18,4,2015,9,23,53,59.138996,10.269653,59.140457,10.270025,7.442444
18,4,2015,9,23,54,59.139015,10.269624,59.140457,10.270025,8.127991
18,4,2015,9,23,55,59.139027,10.269604,59.140457,10.270025,8.617554
18,4,2015,9,23,56,59.139038,10.269595,59.140457,10.270025,8.830872
18,4,2015,9,23,57,59.139046,10.269591,59.140457,10.270025,8.942139
18,4,2015,9,23,58,59.139046,10.269590,59.140457,10.270025,8.959473
18,4,2015,9,23,59,59.139046,10.269590,59.140457,10.270025,8.959473
18,4,2015,9,24,0,59.139046,10.269590,59.140457,10.270025,8.959473
18,4,2015,9,24,1,59.139046,10.269590,59.140457,10.270025,8.959473
18,4,2015,9,24,2,59.139046,10.269591,59.140457,10.270025,8.942139
18,4,2015,9,24,3,59.139046,10.269591,59.140457,10.270025,8.942139
18,4,2015,9,24,4,59.139046,10.269591,59.140457,10.270025,8.942139
18,4,2015,9,24,5,59.139053,10.269591,59.140457,10.270025,9.027954
18,4,2015,9,24,6,59.139053,10.269587,59.140457,10.270025,9.132812
18,4,2015,9,24,7,59.139080,10.269600,59.140457,10.270025,8.982452
18,4,2015,9,24,8,59.139103,10.269624,59.140457,10.270025,8.653809
18,4,2015,9,24,9,59.139133,10.269647,59.140457,10.270025,8.329559
18,4,2015,9,24,10,59.139168,10.269665,59.140457,10.270025,8.147125
18,4,2015,9,24,11,59.139210,10.269678,59.140457,10.270025,8.115601
18,4,2015,9,24,12,59.139240,10.269687,59.140457,10.270025,8.138245
18,4,2015,9,24,13,59.139282,10.269696,59.140457,10.270025,8.167175
18,4,2015,9,24,14,59.139320,10.269707,59.140457,10.270025,8.198181
18,4,2015,9,24,15,59.139370,10.269715,59.140457,10.270025,8.327820
18,4,2015,9,24,16,59.139412,10.269725,59.140457,10.270025,8.391235
18,4,2015,9,24,17,59.139450,10.269738,59.140457,10.270025,8.337524
18,4,2015,9,24,18,59.139492,10.269756,59.140457,10.270025,8.151581
18,4,2015,9,24,19,59.139534,10.269770,59.140457,10.270025,8.082367
18,4,2015,9,24,20,59.139584,10.269789,59.140457,10.270025,7.899536
18,4,2015,9,24,21,59.139622,10.269807,59.140682,10.270723,23.953857
18,4,2015,9,24,22,59.139656,10.269825,59.140682,10.270723,24.232330
18,4,2015,9,24,23,59.139698,10.269843,59.140682,10.270723,24.657715
18,4,2015,9,24,24,59.139736,10.269867,59.140682,10.270723,24.985748
18,4,2015,9,24,25,59.139778,10.269887,59.140682,10.270723,25.455139
18,4,2015,9,24,26,59.139828,10.269908,59.140682,10.270723,26.097839
18,4,2015,9,24,27,59.139866,10.269927,59.140682,10.270723,26.688354
18,4,2015,9,24,28,59.139908,10.269950,59.140682,10.270723,27.206116
18,4,2015,9,24,29,59.139950,10.269972,59.140854,10.271169,34.254364
18,4,2015,9,24,30,59.139992,10.269992,59.140854,10.271169,35.038239
18,4,2015,9,24,31,59.140038,10.270015,59.140854,10.271169,36.050964
18,4,2015,9,24,32,59.140072,10.270041,59.140854,10.271169,36.589935
18,4,2015,9,24,33,59.140110,10.270065,59.140854,10.271169,37.234009
18,4,2015,9,24,34,59.140152,10.270088,59.140854,10.271169,38.218353
18,4,2015,9,24,35,59.140194,10.270117,59.140663,10.271559,57.873718
18,4,2015,9,24,36,59.140232,10.270148,59.140354,10.272360,83.812805
18,4,2015,9,24,37,59.140266,10.270185,59.140354,10.272360,85.445862
18,4,2015,9,24,38,59.140308,10.270226,59.140354,10.272360,87.496552
18,4,2015,9,24,39,59.140347,10.270268,59.140354,10.272360,89.634216
18,4,2015,9,24,40,59.140381,10.270324,59.140354,10.272360,91.498138
18,4,2015,9,24,41,59.140415,10.270378,59.140354,10.272360,93.460022
18,4,2015,9,24,42,59.140438,10.270438,59.140354,10.272360,94.754150
18,4,2015,9,24,43,59.140461,10.270495,59.140354,10.272360,96.520508
18,4,2015,9,24,44,59.140491,10.270558,59.140354,10.272360,98.408600
18,4,2015,9,24,45,59.140518,10.270628,59.140354,10.272360,100.456879
18,4,2015,9,24,46,59.140545,10.270701,59.140354,10.272360,102.672699
18,4,2015,9,24,47,59.140560,10.270775,59.140320,10.273115,101.262238
18,4,2015,9,24,48,59.140583,10.270848,59.140320,10.273115,102.902863
18,4,2015,9,24,49,59.140598,10.270924,59.140320,10.273115,103.987122
18,4,2015,9,24,50,59.140617,10.271000,59.140320,10.273115,105.484344
18,4,2015,9,24,51,59.140633,10.271075,59.140320,10.273115,106.714661
18,4,2015,9,24,52,59.140640,10.271153,59.140320,10.273115,107.691254
18,4,2015,9,24,53,59.140663,10.271230,59.140320,10.273115,109.451508
18,4,2015,9,24,54,59.140682,10.271305,59.140320,10.273115,111.300690
18,4,2015,9,24,55,59.140697,10.271379,59.140320,10.273115,112.866119
18,4,2015,9,24,56,59.140713,10.271448,59.140320,10.273115,114.863312
18,4,2015,9,24,57,59.140713,10.271522,59.140320,10.273115,115.862488
18,4,2015,9,24,58,59.140705,10.271590,59.140320,10.273115,116.059326
18,4,2015,9,24,59,59.140690,10.271660,59.140175,10.273838,114.632446
18,4,2015,9,25,0,59.140663,10.271725,59.140175,10.273838,114.103516
18,4,2015,9,25,1,59.140625,10.271793,59.140175,10.273838,113.257111
18,4,2015,9,25,2,59.140591,10.271863,59.140175,10.273838,112.348816
18,4,2015,9,25,3,59.140560,10.271932,59.140175,10.273838,111.361328
18,4,2015,9,25,4,59.140533,10.272005,59.140175,10.273838,110.692963
18,4,2015,9,25,5,59.140503,10.272080,59.140175,10.273838,109.979950
18,4,2015,9,25,6,59.140480,10.272163,59.140175,10.273838,109.277466
18,4,2015,9,25,7,59.140446,10.272250,59.140175,10.273838,108.108215
18,4,2015,9,25,8,59.140427,10.272338,59.140053,10.274613,107.841217
18,4,2015,9,25,9,59.140415,10.272435,59.140053,10.274613,107.953125
18,4,2015,9,25,10,59.140396,10.272536,59.140053,10.274613,107.770691
18,4,2015,9,25,11,59.140388,10.272636,59.140053,10.274613,108.260803
18,4,2015,9,25,12,59.140381,10.272734,59.140053,10.274613,108.776001
18,4,2015,9,25,13,59.140373,10.272827,59.140053,10.274613,109.309540
18,4,2015,9,25,14,59.140362,10.272919,59.140053,10.274613,109.471375
18,4,2015,9,25,15,59.140354,10.273005,59.140053,10.274613,110.013306
18,4,2015,9,25,16,59.140347,10.273093,59.139915,10.275330,110.556458
18,4,2015,9,25,17,59.140339,10.273182,59.139915,10.275330,111.022339
18,4,2015,9,25,18,59.140331,10.273269,59.139915,10.275330,111.508942
18,4,2015,9,25,19,59.140324,10.273352,59.139915,10.275330,111.991760
18,4,2015,9,25,20,59.140308,10.273434,59.139915,10.275330,111.813751
18,4,2015,9,25,21,59.140289,10.273519,59.139915,10.275330,112.019165
18,4,2015,9,25,22,59.140274,10.273605,59.139915,10.275330,111.874237
18,4,2015,9,25,23,59.140266,10.273686,59.139915,10.275330,112.449799
18,4,2015,9,25,24,59.140251,10.273765,59.139915,10.275330,112.631714
18,4,2015,9,25,25,59.140224,10.273844,59.139553,10.275944,121.862823
18,4,2015,9,25,26,59.140209,10.273918,59.139553,10.275944,122.259827
18,4,2015,9,25,27,59.140194,10.273993,59.139553,10.275944,122.694641
18,4,2015,9,25,28,59.140167,10.274065,59.139553,10.275944,122.538208
18,4,2015,9,25,29,59.140152,10.274140,59.139553,10.275944,122.718292
18,4,2015,9,25,30,59.140137,10.274214,59.139553,10.275944,123.197327
18,4,2015,9,25,31,59.140121,10.274286,59.139553,10.275944,123.699310
18,4,2015,9,25,32,59.140102,10.274362,59.139553,10.275944,123.953247
18,4,2015,9,25,33,59.140087,10.274438,59.139553,10.275944,124.590637
18,4,2015,9,25,34,59.140072,10.274511,59.139553,10.275944,125.236145
18,4,2015,9,25,35,59.140057,10.274576,59.139553,10.275944,125.400391
18,4,2015,9,25,36,59.140045,10.274650,59.139259,10.276112,136.315430
18,4,2015,9,25,37,59.140030,10.274734,59.139259,10.276112,137.515472
18,4,2015,9,25,38,59.140022,10.274821,59.139259,10.276112,138.865601
18,4,2015,9,25,39,59.140003,10.274914,59.139259,10.276112,140.466492
18,4,2015,9,25,40,59.139999,10.275002,59.139259,10.276112,142.338684
18,4,2015,9,25,41,59.139980,10.275088,59.139259,10.276112,143.789001
18,4,2015,9,25,42,59.139973,10.275167,59.138840,10.276277,153.336670
18,4,2015,9,25,43,59.139965,10.275245,59.138840,10.276277,154.834656
18,4,2015,9,25,44,59.139950,10.275320,59.138840,10.276277,156.222656
18,4,2015,9,25,45,59.139923,10.275402,59.138840,10.276277,157.561829
18,4,2015,9,25,46,59.139900,10.275480,59.138840,10.276277,159.018799
18,4,2015,9,25,47,59.139866,10.275563,59.138840,10.276277,160.455322
18,4,2015,9,25,48,59.139835,10.275639,59.138840,10.276277,161.837097
18,4,2015,9,25,49,59.139801,10.275706,59.138840,10.276277,163.102539
18,4,2015,9,25,50,59.139763,10.275766,59.138840,10.276277,164.143982
18,4,2015,9,25,51,59.139721,10.275822,59.138840,10.276277,165.161499
18,4,2015,9,25,52,59.139679,10.275871,59.138840,10.276277,166.092285
18,4,2015,9,25,53,59.139641,10.275915,59.138420,10.276345,169.785889
18,4,2015,9,25,54,59.139591,10.275955,59.138420,10.276345,170.296875
18,4,2015,9,25,55,59.139549,10.275989,59.138420,10.276345,170.795227
18,4,2015,9,25,56,59.139503,10.276016,59.138420,10.276345,171.119690
18,4,2015,9,25,57,59.139462,10.276043,59.138420,10.276345,171.506592
18,4,2015,9,25,58,59.139412,10.276065,59.138420,10.276345,171.747070
18,4,2015,9,25,59,59.139362,10.276085,59.138420,10.276345,171.933960
18,4,2015,9,26,0,59.139313,10.276102,59.138420,10.276345,172.086060
18,4,2015,9,26,1,59.139275,10.276116,59.138420,10.276345,172.172363
18,4,2015,9,26,2,59.139225,10.276130,59.137997,10.276479,171.710449
18,4,2015,9,26,3,59.139183,10.276148,59.137997,10.276479,171.862793
18,4,2015,9,26,4,59.139133,10.276163,59.137997,10.276479,171.866272
18,4,2015,9,26,5,59.139095,10.276176,59.137997,10.276479,171.974854
18,4,2015,9,26,6,59.139046,10.276190,59.137997,10.276479,171.913940
18,4,2015,9,26,7,59.139004,10.276203,59.137997,10.276479,171.980225
18,4,2015,9,26,8,59.138958,10.276215,59.137997,10.276479,171.975525
18,4,2015,9,26,9,59.138908,10.276228,59.137997,10.276479,171.932495
18,4,2015,9,26,10,59.138866,10.276245,59.137997,10.276479,172.123657
18,4,2015,9,26,11,59.138817,10.276255,59.137554,10.276849,166.437134
18,4,2015,9,26,12,59.138767,10.276260,59.137554,10.276849,166.060669
18,4,2015,9,26,13,59.138729,10.276268,59.137554,10.276849,165.774780
18,4,2015,9,26,14,59.138680,10.276278,59.137554,10.276849,165.447327
18,4,2015,9,26,15,59.138630,10.276287,59.137554,10.276849,165.048584
18,4,2015,9,26,16,59.138592,10.276297,59.137554,10.276849,164.733398
18,4,2015,9,26,17,59.138542,10.276310,59.137554,10.276849,164.408630
18,4,2015,9,26,18,59.138493,10.276315,59.137554,10.276849,163.694275
18,4,2015,9,26,19,59.138443,10.276323,59.137554,10.276849,163.124939
18,4,2015,9,26,20,59.138393,10.276330,59.137554,10.276849,162.440430
18,4,2015,9,26,21,59.138351,10.276343,59.137154,10.277384,156.052734
18,4,2015,9,26,22,59.138306,10.276353,59.137154,10.277384,155.375671
18,4,2015,9,26,23,59.138264,10.276370,59.137154,10.277384,154.950806
18,4,2015,9,26,24,59.138214,10.276388,59.137154,10.277384,154.392517
18,4,2015,9,26,25,59.138176,10.276412,59.137154,10.277384,154.057861
18,4,2015,9,26,26,59.138134,10.276430,59.137154,10.277384,153.554199
18,4,2015,9,26,27,59.138092,10.276448,59.137154,10.277384,153.011658
18,4,2015,9,26,28,59.138054,10.276464,59.137154,10.277384,152.360107
18,4,2015,9,26,29,59.138012,10.276477,59.137154,10.277384,151.610168
18,4,2015,9,26,30,59.137981,10.276493,59.137154,10.277384,151.268372
18,4,2015,9,26,31,59.137947,10.276513,59.137154,10.277384,150.793762
18,4,2015,9,26,32,59.137905,10.276537,59.137154,10.277384,149.960266
18,4,2015,9,26,33,59.137875,10.276564,59.137108,10.278180,132.681732
18,4,2015,9,26,34,59.137833,10.276591,59.137108,10.278180,131.613312
18,4,2015,9,26,35,59.137798,10.276624,59.137108,10.278180,130.827026
18,4,2015,9,26,36,59.137760,10.276657,59.137108,10.278180,129.707581
18,4,2015,9,26,37,59.137718,10.276689,59.137108,10.278180,128.466003
18,4,2015,9,26,38,59.137688,10.276725,59.137108,10.278180,127.863342
18,4,2015,9,26,39,59.137646,10.276762,59.137108,10.278180,126.216248
18,4,2015,9,26,40,59.137604,10.276798,59.137108,10.278180,124.742401
18,4,2015,9,26,41,59.137566,10.276836,59.137115,10.279485,108.355255
18,4,2015,9,26,42,59.137524,10.276874,59.137115,10.279485,107.007019
18,4,2015,9,26,43,59.137493,10.276910,59.137115,10.279485,105.874268
18,4,2015,9,26,44,59.137451,10.276955,59.137115,10.279485,104.455688
18,4,2015,9,26,45,59.137417,10.276994,59.137115,10.279485,103.231903
18,4,2015,9,26,46,59.137375,10.277033,59.137115,10.279485,101.657806
18,4,2015,9,26,47,59.137352,10.277080,59.137115,10.279485,100.658752
18,4,2015,9,26,48,59.137321,10.277126,59.137115,10.279485,99.609558
18,4,2015,9,26,49,59.137287,10.277173,59.137115,10.279485,98.191681
18,4,2015,9,26,50,59.137264,10.277226,59.137115,10.279485,97.389771
18,4,2015,9,26,51,59.137230,10.277278,59.137115,10.279485,95.854767
18,4,2015,9,26,52,59.137207,10.277335,59.137115,10.279485,94.602264
18,4,2015,9,26,53,59.137180,10.277398,59.137115,10.279485,93.285889
18,4,2015,9,26,54,59.137165,10.277462,59.137115,10.279485,92.636383
18,4,2015,9,26,55,59.137142,10.277523,59.137115,10.279485,91.554077
18,4,2015,9,26,56,59.137135,10.277588,59.137115,10.279485,91.205383
18,4,2015,9,26,57,59.137115,10.277660,59.137115,10.279485,89.999207
18,4,2015,9,26,58,59.137115,10.277739,59.137115,10.279485,89.999268
18,4,2015,9,26,59,59.137115,10.277819,59.136898,10.280310,99.703796
18,4,2015,9,27,0,59.137123,10.277897,59.136898,10.280310,100.319824
18,4,2015,9,27,1,59.137135,10.277978,59.136898,10.280310,101.301331
18,4,2015,9,27,2,59.137142,10.278057,59.136898,10.280310,102.009033
18,4,2015,9,27,3,59.137142,10.278140,59.136898,10.280310,102.458038
18,4,2015,9,27,4,59.137150,10.278227,59.136898,10.280310,103.304016
18,4,2015,9,27,5,59.137150,10.278312,59.136898,10.280310,103.851166
18,4,2015,9,27,6,59.137157,10.278399,59.136898,10.280310,104.824036
18,4,2015,9,27,7,59.137165,10.278485,59.136898,10.280310,105.885895
18,4,2015,9,27,8,59.137165,10.278568,59.136898,10.280310,106.600616
18,4,2015,9,27,9,59.137173,10.278644,59.136898,10.280310,107.721527
18,4,2015,9,27,10,59.137173,10.278717,59.136497,10.280744,123.036407
18,4,2015,9,27,11,59.137173,10.278785,59.136497,10.280744,123.940216
18,4,2015,9,27,12,59.137173,10.278858,59.136497,10.280744,124.961426
18,4,2015,9,27,13,59.137180,10.278936,59.136497,10.280744,126.376404
18,4,2015,9,27,14,59.137180,10.279015,59.136497,10.280744,127.599731
18,4,2015,9,27,15,59.137180,10.279090,59.136497,10.280744,128.836975
18,4,2015,9,27,16,59.137180,10.279163,59.136497,10.280744,130.113831
18,4,2015,9,27,17,59.137173,10.279239,59.136497,10.280744,131.208557
18,4,2015,9,27,18,59.137165,10.279320,59.136497,10.280744,132.496704
18,4,2015,9,27,19,59.137165,10.279407,59.136497,10.280744,134.301331
18,4,2015,9,27,20,59.137157,10.279487,59.136497,10.280744,135.780731
18,4,2015,9,27,21,59.137150,10.279569,59.136497,10.280744,137.413177
18,4,2015,9,27,22,59.137142,10.279652,59.136101,10.281110,144.402649
18,4,2015,9,27,23,59.137135,10.279735,59.136101,10.281110,145.798157
18,4,2015,9,27,24,59.137115,10.279814,59.136101,10.281110,146.843201
18,4,2015,9,27,25,59.137100,10.279888,59.136101,10.281110,148.025879
18,4,2015,9,27,26,59.137093,10.279957,59.136101,10.281110,149.161560
18,4,2015,9,27,27,59.137077,10.280025,59.136101,10.281110,150.338257
18,4,2015,9,27,28,59.137051,10.280087,59.136101,10.281110,151.051331
18,4,2015,9,27,29,59.137035,10.280142,59.136101,10.281110,152.041138
18,4,2015,9,27,30,59.137012,10.280191,59.136101,10.281110,152.755310
18,4,2015,9,27,31,59.136986,10.280236,59.136101,10.281110,153.223755
18,4,2015,9,27,32,59.136963,10.280280,59.136101,10.281110,153.858887
18,4,2015,9,27,33,59.136929,10.280322,59.136101,10.281110,153.934265
18,4,2015,9,27,34,59.136898,10.280358,59.136101,10.281110,154.251526
18,4,2015,9,27,35,59.136864,10.280394,59.135826,10.281538,150.501343
18,4,2015,9,27,36,59.136822,10.280427,59.135826,10.281538,150.236389
18,4,2015,9,27,37,59.136791,10.280458,59.135826,10.281538,150.087585
18,4,2015,9,27,38,59.136757,10.280492,59.135826,10.281538,149.968842
18,4,2015,9,27,39,59.136726,10.280527,59.135826,10.281538,150.092957
18,4,2015,9,27,40,59.136692,10.280560,59.135826,10.281538,149.922607
18,4,2015,9,27,41,59.136654,10.280593,59.135826,10.281538,149.601044
18,4,2015,9,27,42,59.136620,10.280630,59.135826,10.281538,149.536438
18,4,2015,9,27,43,59.136589,10.280662,59.135826,10.281538,149.544006
18,4,2015,9,27,44,59.136555,10.280699,59.135582,10.282100,143.667847
18,4,2015,9,27,45,59.136517,10.280730,59.135582,10.282100,143.100952
18,4,2015,9,27,46,59.136482,10.280766,59.135582,10.282100,142.825317
18,4,2015,9,27,47,59.136452,10.280804,59.135582,10.282100,142.747009
18,4,2015,9,27,48,59.136410,10.280842,59.135582,10.282100,142.251221
18,4,2015,9,27,49,59.136368,10.280884,59.135582,10.282100,141.548553
18,4,2015,9,27,50,59.136333,10.280925,59.135582,10.282100,141.264648
18,4,2015,9,27,51,59.136295,10.280965,59.135582,10.282100,140.935211
18,4,2015,9,27,52,59.136253,10.281009,59.135582,10.282100,140.403564
18,4,2015,9,27,53,59.136215,10.281050,59.135178,10.282706,140.700745
18,4,2015,9,27,54,59.136173,10.281090,59.135178,10.282706,140.257812
