$GPRMC,091626.000,A,5907.8262,N,01016.2459,E,10.23,95.84,180415,,,A*64
$GPRMC,091627.000,A,5907.8258,N,01016.2517,E,10.25,96.45,180415,,,A*6F
$GPRMC,091628.000,A,5907.8256,N,01016.2576,E,10.23,96.50,180415,,,A*6B
$GPRMC,091629.000,A,5907.8253,N,01016.2632,E,10.03,96.47,180415,,,A*68
$GPRMC,091630.000,A,5907.8250,N,01016.2687,E,10.04,96.74,180415,,,A*6A
$GPRMC,091631.000,A,5907.8247,N,01016.2742,E,9.99,96.55,180415,,,A*5A

$GPRMC,091632.000,A,5907.8243,N,01016.2795,E,9.80,97.17,180415,,,A*58

$GPRMC,091633.000,A,5907.8239,N,01016.2847,E,9.58,97.40,180415,,,A*53

$GPRMC,091634.000,A,5907.8236,N,01016.2897,E,9.11,96.86,180415,,,A*50

$GPRMC,091635.000,A,5907.8234,N,01016.2945,E,8.48,96.29,180415,,,A*55

$GPRMC,091636.000,A,5907.8232,N,01016.2989,E,8.14,96.12,180415,,,A*51

$GPRMC,091637.000,A,5907.8229,N,01016.3034,E,8.54,95.91,180415,,,A*58

$GPRMC,091638.000,A,5907.8225,N,01016.3080,E,8.60,96.16,180415,,,A*5F

$GPRMC,091639.000,A,5907.8222,N,01016.3126,E,8.62,97.25,180415,,,A*57

$GPRMC,091640.000,A,5907.8217,N,01016.3173,E,8.81,98.30,180415,,,A*59

$GPRMC,091641.000,A,5907.8213,N,01016.3220,E,8.87,99.32,180415,,,A*5C

$GPRMC,091642.000,A,5907.8207,N,01016.3268,E,9.11,100.19,180415,,,A*60
$GPRMC,091643.000,A,5907.8202,N,01016.3317,E,9.15,100.87,180415,,,A*6E
$GPRMC,091644.000,A,5907.8197,N,01016.3366,E,9.20,101.29,180415,,,A*63
$GPRMC,091645.000,A,5907.8192,N,01016.3416,E,9.41,101.56,180415,,,A*68
$GPRMC,091646.000,A,5907.8187,N,01016.3466,E,9.65,101.52,180415,,,A*6A
$GPRMC,091647.000,A,5907.8181,N,01016.3518,E,9.98,101.35,180415,,,A*66
$GPRMC,091648.000,A,5907.8175,N,01016.3571,E,10.02,101.32,180415,,,A*51
$GPRMC,091649.000,A,5907.8169,N,01016.3624,E,10.03,101.71,180415,,,A*58
$GPRMC,091650.000,A,5907.8162,N,01016.3677,E,10.04,102.50,180415,,,A*5A
$GPRMC,091651.000,A,5907.8154,N,01016.3729,E,10.00,103.38,180415,,,A*5F
$GPRMC,091652.000,A,5907.8146,N,01016.3783,E,9.93,103.97,180415,,,A*68

$GPRMC,091653.000,A,5907.8140,N,01016.3834,E,9.75,103.98,180415,,,A*6B

$GPRMC,091654.000,A,5907.8134,N,01016.3885,E,9.54,102.80,180415,,,A*6E

$GPRMC,091655.000,A,5907.8129,N,01016.3935,E,9.25,102.16,180415,,,A*60

$GPRMC,091656.000,A,5907.8127,N,01016.3984,E,9.01,90.27,180415,,,A*59

$GPRMC,091657.000,A,5907.8128,N,01016.4031,E,8.62,81.09,180415,,,A*5F

$GPRMC,091658.000,A,5907.8134,N,01016.4073,E,8.03,68.42,180415,,,A*54

$GPRMC,091659.000,A,5907.8145,N,01016.4108,E,7.72,54.99,180415,,,A*5E

$GPRMC,091700.000,A,5907.8160,N,01016.4139,E,7.70,42.80,180415,,,A*5B

$GPRMC,091701.000,A,5907.8178,N,01016.4161,E,7.65,27.87,180415,,,A*5E

$GPRMC,091702.000,A,5907.8199,N,01016.4173,E,7.21,13.93,180415,,,A*53

