T,0.110406506,0.002768402,90.7,0.1252,125.18,,,
T,0.110395568,0.003705407,90.7,0.2295,104.31,,,
T,0.110384629,0.004642378,90.7,0.3338,104.31,,,
T,0.110375878,0.005391943,90.7,0.4172,83.45,,,
T,0.110179901,0.006139550,104.7,0.5032,86.00,,,
T,0.109981733,0.007074501,102.0,0.6096,106.36,,,
T,0.109596345,0.008007484,112.4,0.7219,112.26,,,
T,0.109398188,0.008942404,102.0,0.8282,106.36,,,
T,0.109206606,0.009315169,117.2,0.8748,46.59,,,
T,0.109008440,0.010250073,102.0,0.9812,106.35,,,
T,0.108623094,0.011182944,112.4,1.0934,112.25,,,
T,0.108424999,0.012117736,102.0,1.1998,106.34,,,
T,0.108229077,0.012865174,104.7,1.2857,85.98,,,
T,0.108033154,0.013612593,104.7,1.3717,85.98,,,
T,0.108026628,0.014174648,90.7,1.4343,62.57,,,
T,0.107641328,0.015107398,112.4,1.5465,112.23,,,
T,0.107445417,0.015854793,104.7,1.6325,85.97,,,
T,0.107062305,0.016600189,117.2,1.7257,93.17,,,
T,0.106491983,0.017343567,127.5,1.8297,104.04,,,
T,0.106111054,0.017901605,124.3,1.9048,75.05,,,
T,0.105538585,0.018832301,121.6,2.0262,121.41,,,
T,0.105155491,0.019577660,117.2,2.1193,93.16,,,
T,0.104772403,0.020322985,117.2,2.2125,93.16,,,
T,0.104391484,0.020881004,124.3,2.2875,75.05,,,
T,0.103821215,0.021624310,127.5,2.3916,104.03,,,
T,0.103070256,0.021803649,166.6,2.4770,85.40,,,
T,0.102317152,0.022170293,154.0,2.5697,92.74,,,
T,0.101566208,0.022349601,166.6,2.6551,85.40,,,
T,0.101000313,0.022718231,146.9,2.7299,74.83,,,
T,0.100062200,0.022895546,169.3,2.8355,105.59,,,
T,0.099309127,0.023262162,154.0,2.9283,92.73,,,
T,0.098560381,0.023254129,180.6,3.0111,82.80,,,
T,0.097807347,0.023620693,154.0,3.1038,92.73,,,
T,0.097241502,0.023989255,146.9,3.1786,74.82,,,
T,0.096301294,0.024353793,158.8,3.2902,111.60,,,
T,0.095735459,0.024722356,146.9,3.3650,74.82,,,
T,0.094793122,0.025274181,149.6,3.4860,120.96,,,
T,0.094225140,0.025830037,135.6,3.5742,88.17,,,
T,0.093284977,0.026194554,158.8,3.6857,111.60,,,
T,0.092719163,0.026563101,146.9,3.7606,74.82,,,
T,0.091964038,0.027116930,143.7,3.8644,103.79,,,
T,0.091398228,0.027485463,146.9,3.9392,74.82,,,
T,0.090830285,0.028041305,135.6,4.0273,88.16,,,
T,0.090075176,0.028595104,143.7,4.1311,103.79,,,
T,0.089324373,0.028774312,166.6,4.2165,85.38,,,
T,0.088762861,0.028768330,180.6,4.2786,62.09,,,
T,0.088009935,0.029134785,154.0,4.3713,92.71,,,
T,0.086880535,0.029684525,154.0,4.5104,139.07,,,
T,0.086314814,0.030052949,146.9,4.5852,74.80,,,
T,0.085564052,0.030232131,166.6,4.6706,85.38,,,
T,0.084438991,0.030407243,171.2,4.7965,125.92,,,
T,0.083877532,0.030401143,180.6,4.8586,62.09,,,
T,0.082754610,0.030388978,180.6,4.9827,124.17,,,
T,0.082191019,0.030570184,162.2,5.0482,65.50,,,
T,0.081438143,0.030936624,154.0,5.1409,92.71,,,
T,0.080498124,0.031301027,158.8,5.2525,111.58,,,
T,0.079928144,0.032044051,127.5,5.3565,103.99,,,
T,0.079360303,0.032599774,135.6,5.4447,88.14,,,
T,0.078605324,0.033153473,143.7,5.5484,103.77,,,
T,0.078224655,0.033711190,124.3,5.6234,75.01,,,
T,0.077469703,0.034264833,143.7,5.7272,103.76,,,
T,0.076714755,0.034818471,143.7,5.8310,103.76,,,
T,0.076149097,0.035186849,146.9,5.9058,74.79,,,
T,0.075583436,0.035555210,146.9,5.9805,74.79,,,
T,0.074828528,0.036108800,143.7,6.0843,103.76,,,
T,0.073888610,0.036473077,158.8,6.1959,111.56,,,
T,0.073133713,0.037026638,143.7,6.2996,103.75,,,
T,0.072383064,0.037205706,166.6,6.3850,85.36,,,
T,0.071821669,0.037199573,180.6,6.4471,62.08,,,
T,0.070881774,0.037563842,158.8,6.5586,111.56,,,
T,0.070133255,0.037555662,180.6,6.6414,82.77,,,
T,0.069382617,0.037734744,166.6,6.7268,85.36,,,
T,0.068634104,0.037726559,180.6,6.8095,82.77,,,
T,0.068072720,0.037720425,180.6,6.8716,62.08,,,
T,0.067137081,0.037710203,180.6,6.9751,103.46,,,
T,0.066388568,0.037702030,180.6,7.0578,82.77,,,
T,0.065452944,0.037691762,180.6,7.1613,103.46,,,
T,0.064517327,0.037681479,180.6,7.2648,103.46,,,
T,0.063581711,0.037671195,180.6,7.3682,103.46,,,
T,0.062646097,0.037660909,180.6,7.4717,103.46,,,
T,0.061710487,0.037650631,180.6,7.5751,103.46,,,
T,0.060774878,0.037640342,180.6,7.6786,103.46,,,
T,0.060026391,0.037632119,180.6,7.7614,82.77,,,
T,0.059275801,0.037811129,166.6,7.8467,85.35,,,
T,0.058525206,0.037990131,166.6,7.9321,85.36,,,
T,0.057963847,0.037983958,180.6,7.9942,62.08,,,
T,0.056841129,0.037971610,180.6,8.1183,124.15,,,
T,0.056092651,0.037963397,180.6,8.2011,82.77,,,
T,0.055342073,0.038142411,166.6,8.2864,85.35,,,
T,0.054593602,0.038134165,180.6,8.3692,82.77,,,
T,0.053840937,0.038500370,154.1,8.4619,92.67,,,
T,0.052901159,0.038864497,158.8,8.5734,111.54,,,
T,0.052150598,0.039043458,166.6,8.6588,85.35,,,
T,0.051210829,0.039407585,158.8,8.7703,111.54,,,
T,0.050271068,0.039771703,158.8,8.8818,111.54,,,
T,0.049892647,0.040142037,135.6,8.9406,58.74,,,
T,0.048950791,0.040693383,149.7,9.0615,120.88,,,
T,0.048198156,0.041059577,154.1,9.1541,92.67,,,
T,0.047630540,0.041615060,135.6,9.2422,88.11,,,
T,0.046875818,0.042168482,143.7,9.3460,103.73,,,
T,0.046308210,0.042724022,135.6,9.4341,88.11,,,
T,0.045740608,0.043279465,135.6,9.5222,88.10,,,
T,0.044985904,0.043832872,143.7,9.6259,103.73,,,
T,0.044418311,0.044388311,135.6,9.7140,88.10,,,
T,0.043663617,0.044941685,143.8,9.8177,103.72,,,
T,0.043098128,0.045309857,146.9,9.8925,74.76,,,
T,0.042528458,0.046052414,127.5,9.9964,103.93,,,
T,0.041960882,0.046607803,135.6,10.0845,88.10,,,
T,0.041395398,0.046975985,146.9,10.1593,74.76,,,
T,0.040640726,0.047529287,143.8,10.2630,103.72,,,
T,0.040258177,0.048273966,117.2,10.3561,93.07,,,
T,0.039505597,0.048640062,154.1,10.4487,92.66,,,
T,0.038935961,0.049382636,127.5,10.5527,103.93,,,
T,0.038183389,0.049748727,154.1,10.6453,92.66,,,
T,0.037615840,0.050304100,135.6,10.7334,88.09,,,
T,0.036863273,0.050670195,154.1,10.8261,92.66,,,
T,0.036110711,0.051036265,154.1,10.9187,92.66,,,
T,0.035362313,0.051027940,180.6,11.0015,82.76,,,
T,0.034426814,0.051017541,180.6,11.1049,103.45,,,
T,0.033680493,0.050822018,194.7,11.1903,85.35,,,
T,0.032747071,0.050624404,192.0,11.2958,105.53,,,
T,0.032002820,0.050241634,207.2,11.3885,92.67,,,
T,0.031256491,0.050046053,194.7,11.4738,85.35,,,
T,0.030510160,0.049850482,194.7,11.5592,85.35,,,
T,0.029763826,0.049654900,194.7,11.6445,85.35,,,
T,0.029017491,0.049459334,194.7,11.7299,85.35,,,
T,0.028273225,0.049076549,207.2,11.8225,92.67,,,
T,0.027526883,0.048880987,194.7,11.9079,85.35,,,
T,0.026593437,0.048683304,192.0,12.0134,105.53,,,
T,0.025847092,0.048487735,194.7,12.0988,85.35,,,
T,0.025100746,0.048292157,194.7,12.1841,85.35,,,
T,0.024354396,0.048096572,194.7,12.2695,85.35,,,
T,0.023608045,0.047900989,194.7,12.3548,85.35,,,
T,0.022672521,0.047890538,180.6,12.4583,103.45,,,
T,0.021924098,0.047882159,180.6,12.5410,82.76,,,
T,0.021171536,0.048248159,154.1,12.6337,92.65,,,
T,0.020789061,0.048992787,117.2,12.7268,93.06,,,
T,0.020406587,0.049737418,117.2,12.8198,93.06,,,
T,0.020211221,0.050484126,104.7,12.9057,85.88,,,
T,0.020202962,0.051232933,90.6,12.9891,83.36,,,
T,0.020007600,0.051979647,104.7,13.0749,85.88,,,
T,0.019999338,0.052728453,90.6,13.1583,83.36,,,
T,0.019616873,0.053473020,117.2,13.2514,93.05,,,
T,0.019047313,0.054215519,127.5,13.3553,103.91,,,
T,0.019039062,0.054964298,90.6,13.4386,83.36,,,
T,0.018656597,0.055708827,117.2,13.5317,93.05,,,
T,0.018459171,0.056642639,101.9,13.6379,106.22,,,
T,0.018448844,0.057578545,90.6,13.7421,104.19,,,
T,0.018438519,0.058514437,90.6,13.8463,104.19,,,
T,0.018617357,0.059265249,76.6,13.9322,85.89,,,
T,0.018609095,0.060013953,90.6,14.0155,83.35,,,
T,0.018785867,0.060951929,79.3,14.1217,106.23,,,
T,0.019151795,0.061704821,64.1,14.2148,93.07,,,
T,0.019330627,0.062455606,76.6,14.3007,85.88,,,
T,0.019509456,0.063206395,76.6,14.3866,85.88,,,
T,0.019688292,0.063957173,76.6,14.4725,85.88,,,
T,0.019677961,0.064893012,90.6,14.5766,104.18,,,
T,0.019669697,0.065641678,90.6,14.6600,83.35,,,
T,0.019850581,0.066205250,72.2,14.7258,65.85,,,
T,0.019838172,0.067328176,90.6,14.8509,125.01,,,
T,0.019829900,0.068076791,90.6,14.9342,83.34,,,
T,0.019817492,0.069199696,90.6,15.0592,125.01,,,
T,0.019622132,0.069946202,104.7,15.1451,85.86,,,
T,0.019611792,0.070881937,90.6,15.2492,104.17,,,
T,0.019603520,0.071630524,90.6,15.3326,83.34,,,
T,0.019406094,0.072564160,101.9,15.4388,106.20,,,
T,0.019399891,0.073125593,90.6,15.5013,62.50,,,
T,0.019389552,0.074061310,90.6,15.6054,104.17,,,
T,0.019196266,0.074620643,109.1,15.6713,65.83,,,
T,0.019187997,0.075369210,90.6,15.7546,83.34,,,
T,0.019175591,0.076492051,90.6,15.8796,125.00,,,
T,0.018978167,0.077425617,101.9,15.9858,106.19,,,
T,0.018965751,0.078548393,90.6,16.1108,124.99,,,
T,0.018955404,0.079484030,90.6,16.2150,104.16,,,
T,0.018945059,0.080419659,90.6,16.3191,104.16,,,
T,0.018936782,0.081168164,90.6,16.4024,83.33,,,
T,0.019113514,0.082105870,79.3,16.5086,106.20,,,
T,0.019107305,0.082667241,90.6,16.5711,62.50,,,
T,0.019471116,0.083607038,68.8,16.6832,112.09,,,
T,0.019460767,0.084542642,90.6,16.7874,104.16,,,
T,0.019639566,0.085293215,76.6,16.8732,85.86,,,
T,0.019818362,0.086043778,76.6,16.9591,85.86,,,
T,0.019997168,0.086794383,76.6,17.0450,85.86,,,
T,0.019986812,0.087729927,90.6,17.1491,104.15,,,
T,0.019976457,0.088665493,90.6,17.2533,104.15,,,
T,0.019966096,0.089601008,90.6,17.3574,104.15,,,
T,0.019955739,0.090536542,90.6,17.4616,104.15,,,
T,0.020134527,0.091287060,76.6,17.5474,85.85,,,
T,0.020124170,0.092222584,90.6,17.6516,104.15,,,
T,0.020115883,0.092971001,90.6,17.7349,83.32,,,
T,0.020105524,0.093906508,90.6,17.8390,104.15,,,
T,0.020284308,0.094657013,76.6,17.9249,85.85,,,
T,0.020650163,0.095409602,64.1,18.0179,93.03,,,
T,0.021205157,0.095977178,45.6,18.1060,88.08,,,
T,0.021762222,0.096357653,34.3,18.1808,74.75,,,
T,0.022319281,0.096738118,34.3,18.2555,74.75,,,
T,0.023063404,0.097120666,27.2,18.3482,92.65,,,
T,0.023807526,0.097503211,27.2,18.4408,92.65,,,
T,0.024742859,0.097513643,0.6,18.5442,103.43,,,
T,0.025491125,0.097521989,0.6,18.6270,82.74,,,
T,0.026048174,0.097902439,34.3,18.7017,74.75,,,
T,0.026981429,0.098099970,12.0,18.8072,105.51,,,
T,0.027727617,0.098295415,14.7,18.8926,85.33,,,
T,0.028658790,0.098680037,22.4,19.0041,111.51,,,
T,0.029404975,0.098875483,14.7,19.0894,85.33,,,
T,0.030151153,0.099070918,14.7,19.1747,85.33,,,
T,0.030895255,0.099453437,27.2,19.2674,92.64,,,
T,0.031641434,0.099648871,14.7,19.3527,85.33,,,
T,0.032013482,0.099840132,27.2,19.3990,46.32,,,
T,0.032946722,0.100037652,11.9,19.5045,105.51,,,
T,0.033879957,0.100235144,11.9,19.6100,105.51,,,
T,0.034624050,0.100617641,27.2,19.7027,92.64,,,
T,0.035557281,0.100815125,11.9,19.8082,105.51,,,
T,0.036488435,0.101199700,22.4,19.9197,111.51,,,
T,0.037606649,0.101586356,19.1,20.0506,130.92,,,
T,0.038720697,0.102347182,34.3,20.2001,149.49,,,
T,0.039462700,0.102916764,37.5,20.3038,103.69,,,
T,0.040204701,0.103486343,37.5,20.4075,103.69,,,
T,0.040944616,0.104243003,45.6,20.5249,117.43,,,
T,0.041686611,0.104812576,37.5,20.6286,103.69,,,
T,0.042430690,0.105195067,27.2,20.7213,92.64,,,
T,0.043174767,0.105577571,27.2,20.8139,92.64,,,
T,0.043918843,0.105960042,27.2,20.9065,92.64,,,
T,0.045037038,0.106346686,19.1,21.0375,130.92,,,
T,0.045972353,0.106357043,0.6,21.1409,103.43,,,
T,0.047092639,0.106556581,10.1,21.2667,125.85,,,
T,0.048212924,0.106756128,10.1,21.3926,125.85,,,
T,0.048772024,0.106949434,19.1,21.4580,65.46,,,
T,0.049707334,0.106959817,0.6,21.5615,103.43,,,
T,0.050268522,0.106966047,0.6,21.6235,62.06,,,
T,0.051203835,0.106976431,0.6,21.7270,103.43,,,
T,0.051952085,0.106984732,0.6,21.8097,82.74,,,
T,0.052891577,0.106620947,338.8,21.9212,111.50,,,
T,0.053639830,0.106629248,0.6,22.0039,82.74,,,
T,0.054203111,0.106448391,342.2,22.0694,65.46,,,
T,0.055140522,0.106271690,349.3,22.1749,105.50,,,
T,0.056080032,0.105907871,338.8,22.2864,111.50,,,
T,0.056830391,0.105729067,346.6,22.3717,85.32,,,
T,0.057578658,0.105737352,0.6,22.4545,82.74,,,
T,0.058513996,0.105747710,0.6,22.5579,103.43,,,
T,0.059264359,0.105568907,346.6,22.6432,85.32,,,
T,0.060199702,0.105579260,0.6,22.7467,103.43,,,
T,0.061137137,0.105402531,349.3,22.8522,105.51,,,
T,0.062259552,0.105414955,0.6,22.9763,124.12,,,
T,0.062820760,0.105421165,0.6,23.0383,62.06,,,
T,0.063760300,0.105057343,338.8,23.1499,111.50,,,
T,0.064510674,0.104878539,346.6,23.2352,85.33,,,
T,0.065263148,0.104512646,334.1,23.3278,92.64,,,
T,0.066202702,0.104148819,338.8,23.4393,111.51,,,
T,0.066957290,0.103595811,323.8,23.5430,103.69,,,
T,0.067526898,0.102853643,307.5,23.6469,103.89,,,
T,0.068098609,0.101924390,301.6,23.7681,121.23,,,
T,0.068668224,0.101182213,307.5,23.8720,103.89,,,
T,0.069424923,0.100442101,315.6,23.9894,117.43,,,
T,0.069988256,0.100261196,342.2,24.0549,65.46,,,
T,0.070925754,0.100084426,349.3,24.1604,105.51,,,
T,0.071863250,0.099907653,349.3,24.2659,105.51,,,
T,0.072800755,0.099730874,349.3,24.3715,105.52,,,
T,0.073549080,0.099739131,0.6,24.4542,82.75,,,
T,0.074297410,0.099747388,0.6,24.5370,82.75,,,
T,0.075234925,0.099570619,349.3,24.6425,105.52,,,
T,0.075985356,0.099391776,346.6,24.7278,85.33,,,
T,0.076924982,0.099027895,338.8,24.8393,111.52,,,
T,0.077675434,0.098849029,346.6,24.9247,85.34,,,
T,0.078612992,0.098672210,349.3,25.0302,105.52,,,
T,0.079739749,0.098310345,342.2,25.1611,130.94,,,
T,0.080490227,0.098131472,346.6,25.2465,85.34,,,
T,0.081429904,0.097767548,338.8,25.3580,111.52,,,
T,0.082180387,0.097588667,346.6,25.4433,85.34,,,
T,0.083120081,0.097224736,338.8,25.5548,111.52,,,
T,0.083870568,0.097045857,346.6,25.6402,85.34,,,
T,0.084621069,0.096866980,346.6,25.7255,85.34,,,
T,0.085558664,0.096690153,349.3,25.8311,105.53,,,
T,0.086311279,0.096324157,334.1,25.9237,92.66,,,
T,0.087248864,0.096147344,349.3,26.0292,105.52,,,
T,0.087814405,0.095779272,326.9,26.1040,74.76,,,
T,0.088571254,0.095039050,315.6,26.2214,117.45,,,
T,0.089326033,0.094485888,323.8,26.3252,103.72,,,
T,0.090080807,0.093932748,323.8,26.4289,103.72,,,
T,0.090839803,0.093005364,309.3,26.5619,133.05,,,
T,0.091590359,0.092826443,346.6,26.6473,85.35,,,
T,0.092153807,0.092645473,342.2,26.7127,65.48,,,
T,0.093282823,0.092096418,334.1,26.8517,139.00,,,
T,0.093846279,0.091915444,342.2,26.9172,65.48,,,
T,0.094971081,0.091740616,351.2,27.0431,125.89,,,
T,0.095721664,0.091561695,346.6,27.1285,85.35,,,
T,0.096661475,0.091197697,338.8,27.2400,111.54,,,
T,0.097599180,0.091020819,349.3,27.3455,105.54,,,
T,0.098349771,0.090841889,346.6,27.4309,85.35,,,
T,0.099289623,0.090477867,338.8,27.5424,111.54,,,
T,0.100040249,0.090298907,346.6,27.6278,85.36,,,
T,0.100793000,0.089932824,334.1,27.7205,92.68,,,
T,0.101545765,0.089566735,334.1,27.8132,92.68,,,
T,0.102485609,0.089202725,338.8,27.9247,111.54,,,
T,0.103427655,0.088651524,329.7,28.0456,120.89,,,
T,0.104561107,0.087728086,320.8,28.2077,162.10,,,
T,0.105503150,0.087176886,329.7,28.3286,120.89,,,
T,0.106070926,0.086621613,315.6,28.4167,88.10,,,
T,0.107013054,0.086070340,329.7,28.5376,120.91,,,
T,0.108142274,0.085521159,334.1,28.6766,139.03,,,
T,0.108897237,0.084967868,323.8,28.7804,103.74,,,
T,0.109650081,0.084601729,334.1,28.8730,92.69,,,
T,0.110400816,0.084422715,346.6,28.9584,85.37,,,
T,0.110962274,0.084428815,0.6,29.0205,62.09,,,
T,0.111898049,0.084438959,0.6,29.1240,103.48,,,
T,0.112833828,0.084449111,0.6,29.2275,103.48,,,
T,0.113771753,0.084272113,349.3,29.3330,105.57,,,
T,0.114709686,0.084095121,349.3,29.4386,105.57,,,
T,0.115647629,0.083918119,349.3,29.5442,105.57,,,
T,0.116398412,0.083739090,346.6,29.6295,85.38,,,
T,0.117151337,0.083372903,334.1,29.7222,92.70,,,
T,0.118089295,0.083195898,349.3,29.8278,105.57,,,
T,0.118844377,0.082642559,323.8,29.9316,103.76,,,
T,0.119971655,0.082280420,342.2,30.0626,131.00,,,
T,0.121096836,0.082105415,351.2,30.1885,125.93,,,
