curLat,curLon,wpLat,wpLon,heading
0.0270433,0.0205383,0.02667,0.00888667,268.165
0.0267767,0.0204867,0.02667,0.00888667,269.473
0.0265617,0.0204867,0.02667,0.00888667,270.535
0.0263483,0.0204883,0.02667,0.00888667,271.588
0.026135,0.0204883,0.02667,0.00888667,272.64
0.0259217,0.020435,0.02667,0.00888667,273.708
0.0257067,0.0203833,0.02667,0.00888667,274.79
0.0254933,0.0203833,0.02667,0.00888667,275.844
0.02528,0.02033,0.02667,0.00888667,276.926
0.025065,0.02033,0.02667,0.00888667,277.984
0.0248517,0.0203317,0.02667,0.00888667,279.027
0.0246383,0.0202783,0.02667,0.00888667,280.112
0.0244783,0.0202783,0.02667,0.00888667,280.89
0.02421,0.0202267,0.02667,0.00888667,282.24
0.0239967,0.0201733,0.02667,0.00888667,283.325
0.02373,0.02012,0.02667,0.00888667,284.667
0.0235167,0.0200683,0.02667,0.00888667,285.749
0.0233017,0.0199617,0.02667,0.00888667,286.917
0.023035,0.0198567,0.02667,0.00888667,288.333
0.0228217,0.0198033,0.02667,0.00888667,289.419
0.022555,0.019645,0.02667,0.00888667,290.932
0.0223417,0.0195933,0.02667,0.00888667,292.012
0.0221283,0.019485,0.02667,0.00888667,293.196
0.0219683,0.0194333,0.02667,0.00888667,294.027
0.0217,0.019275,0.02667,0.00888667,295.567
0.0214333,0.0192217,0.02667,0.00888667,296.871
0.02122,0.0190633,0.02667,0.00888667,298.171
0.0210067,0.018905,0.02667,0.00888667,299.479
0.0207933,0.0187467,0.02667,0.00888667,300.795
0.02058,0.01864,0.02667,0.00888667,301.981
0.0203117,0.01848,0.02667,0.00888667,303.536
0.0201533,0.0184283,0.02667,0.00888667,304.332
0.01994,0.0183233,0.02667,0.00888667,305.496
0.0196733,0.0182183,0.02667,0.00888667,306.862
0.0194067,0.018165,0.02667,0.00888667,308.055
0.0191383,0.01806,0.02667,0.00888667,309.387
0.0189267,0.017955,0.02667,0.00888667,310.494
0.0187667,0.017955,0.02667,0.00888667,311.073
0.0185,0.0179017,0.02667,0.00888667,312.185
0.018235,0.01785,0.02667,0.00888667,313.261
0.0179683,0.01785,0.02667,0.00888667,314.151
0.0178083,0.0178517,0.02667,0.00888667,314.668
0.0175933,0.0177967,0.02667,0.00888667,315.531
0.0173283,0.0177967,0.02667,0.00888667,316.355
0.017115,0.0178,0.02667,0.00888667,316.99
0.0168483,0.0177467,0.02667,0.00888667,317.947
0.0165833,0.0177483,0.02667,0.00888667,318.699
0.01637,0.0177483,0.02667,0.00888667,319.293
0.0161567,0.01775,0.02667,0.00888667,319.867
0.0159433,0.01775,0.02667,0.00888667,320.433
0.0156783,0.01775,0.02667,0.00888667,321.118
0.0154117,0.0177517,0.02667,0.00888667,321.783
0.0151983,0.0177517,0.02667,0.00888667,322.304
0.0150383,0.017805,0.02667,0.00888667,322.522
0.0148267,0.0179117,0.02667,0.00888667,322.691
