curLat,curLon,wpLat,wpLon,heading
0.006815,0.008205,0,0.00888667,174.288
0.00635167,0.00821167,0,0.00888667,173.934
0.005985,0.00821667,0,0.00888667,173.613
0.00575333,0.00822,0,0.00888667,173.39
0.00547667,0.00822333,0,0.00888667,173.094
0.00529333,0.00831833,0,0.00888667,173.872
0.00506167,0.00832167,0,0.00888667,173.631
0.00483167,0.00841833,0,0.00888667,174.464
0.00469333,0.008465,0,0.00888667,174.866
0.00446333,0.00856167,0,0.00888667,175.835
0.00418833,0.00865833,0,0.00888667,176.88
0.00391167,0.00875333,0,0.00888667,178.048
0.00372833,0.00880167,0,0.00888667,178.694
0.00354333,0.00885,0,0.00888667,179.407
0.00331333,0.008855,0,0.00888667,179.452
0.00313,0.00885667,0,0.00888667,179.451
0.00294667,0.00890667,0,0.00888667,180.389
0.00271667,0.008955,0,0.00888667,181.441
0.00244167,0.00895833,0,0.00888667,181.681
0.00221167,0.00896167,0,0.00888667,181.942
0.002075,0.00896333,0,0.00888667,182.116
0.001845,0.00901167,0,0.00887833,184.133
0.00166,0.00906167,0,0.00887833,186.302
0.00147667,0.009065,0,0.00887833,187.205
0.00134167,0.00911333,0,0.01777,98.81
0.00111,0.00916167,0,0.01777,97.3474
0.000883333,0.00921167,0,0.01777,95.8928
0.000653333,0.00921333,0,0.01777,94.3663
0.000471667,0.00930833,0,0.01777,93.1905
0.000148333,0.00931333,0,0.01777,91.0049
-7.83333e-005,0.00936167,0,0.01777,89.4662
-0.000215,0.00945667,0,0.01777,88.5186
-0.000306667,0.00964,0,0.01777,87.8398
-0.000398333,0.00982667,0,0.01777,87.1292
-0.00049,0.010105,0,0.01777,86.3422
-0.00049,0.0103817,0,0.01777,86.2057
-0.00058,0.01052,0,0.01777,85.4261
-0.000626667,0.0107517,0,0.01777,84.8976
-0.000671667,0.01089,0,0.01777,84.4241
-0.00081,0.0111667,0,0.01777,83.0067
-0.0009,0.0113067,0,0.01777,82.0727
-0.00103833,0.0115383,0,0.01777,80.5402
-0.00103833,0.0117233,0,0.01777,80.2562
-0.00103833,0.012,0,0.01777,79.7986
